# Depth(nm)	Force(mN)
3.406e+00	8.174e-03
4.780e+00	3.350e-02
7.124e+00	6.062e-02
1.024e+01	8.636e-02
1.375e+01	1.098e-01
1.922e+01	1.387e-01
2.515e+01	1.636e-01
2.948e+01	1.886e-01
3.400e+01	2.132e-01
3.697e+01	2.382e-01
3.910e+01	2.633e-01
4.053e+01	2.882e-01
4.243e+01	3.131e-01
4.457e+01	3.379e-01
4.643e+01	3.627e-01
4.869e+01	3.877e-01
5.105e+01	4.132e-01
5.316e+01	4.390e-01
5.574e+01	4.643e-01
5.794e+01	4.892e-01
6.225e+01	5.138e-01
6.458e+01	5.392e-01
6.779e+01	5.644e-01
7.032e+01	5.893e-01
7.336e+01	6.141e-01
7.596e+01	6.388e-01
7.709e+01	6.642e-01
7.822e+01	6.893e-01
7.956e+01	7.142e-01
8.114e+01	7.395e-01
8.351e+01	7.646e-01
8.458e+01	7.893e-01
8.578e+01	8.145e-01
8.679e+01	8.392e-01
8.996e+01	8.644e-01
9.397e+01	8.891e-01
9.755e+01	9.138e-01
9.871e+01	9.388e-01
9.952e+01	9.641e-01
1.006e+02	9.893e-01
1.018e+02	1.015e+00
1.035e+02	1.040e+00
1.041e+02	1.065e+00
1.053e+02	1.090e+00
1.065e+02	1.116e+00
1.077e+02	1.142e+00
1.107e+02	1.167e+00
1.124e+02	1.192e+00
1.134e+02	1.217e+00
1.144e+02	1.242e+00
1.158e+02	1.267e+00
1.168e+02	1.292e+00
1.176e+02	1.317e+00
1.198e+02	1.342e+00
1.200e+02	1.367e+00
1.207e+02	1.392e+00
1.226e+02	1.417e+00
1.241e+02	1.442e+00
1.254e+02	1.468e+00
1.283e+02	1.493e+00
1.303e+02	1.518e+00
1.305e+02	1.543e+00
1.320e+02	1.568e+00
1.338e+02	1.593e+00
1.356e+02	1.618e+00
1.365e+02	1.643e+00
1.371e+02	1.668e+00
1.380e+02	1.693e+00
1.383e+02	1.718e+00
1.389e+02	1.743e+00
1.410e+02	1.768e+00
1.433e+02	1.793e+00
1.448e+02	1.818e+00
1.468e+02	1.843e+00
1.476e+02	1.868e+00
1.482e+02	1.893e+00
1.490e+02	1.918e+00
1.494e+02	1.943e+00
1.501e+02	1.968e+00
1.518e+02	1.993e+00
1.539e+02	2.018e+00
1.549e+02	2.043e+00
1.565e+02	2.068e+00
1.578e+02	2.093e+00
1.584e+02	2.118e+00
1.601e+02	2.143e+00
1.628e+02	2.168e+00
1.638e+02	2.193e+00
1.644e+02	2.218e+00
1.646e+02	2.243e+00
1.657e+02	2.268e+00
1.671e+02	2.293e+00
1.682e+02	2.318e+00
1.692e+02	2.342e+00
1.696e+02	2.368e+00
1.708e+02	2.393e+00
1.712e+02	2.418e+00
1.717e+02	2.443e+00
1.730e+02	2.468e+00
1.737e+02	2.493e+00
1.743e+02	2.518e+00
1.751e+02	2.543e+00
1.774e+02	2.569e+00
1.779e+02	2.594e+00
1.794e+02	2.619e+00
1.800e+02	2.644e+00
1.812e+02	2.669e+00
1.829e+02	2.694e+00
1.859e+02	2.719e+00
1.870e+02	2.744e+00
1.884e+02	2.769e+00
1.889e+02	2.794e+00
1.892e+02	2.819e+00
1.900e+02	2.844e+00
1.908e+02	2.869e+00
1.923e+02	2.894e+00
1.935e+02	2.919e+00
1.950e+02	2.945e+00
1.964e+02	2.969e+00
1.968e+02	2.994e+00
1.976e+02	3.019e+00
1.980e+02	3.044e+00
1.987e+02	3.069e+00
1.996e+02	3.095e+00
1.999e+02	3.120e+00
2.006e+02	3.144e+00
2.011e+02	3.169e+00
2.024e+02	3.194e+00
2.027e+02	3.219e+00
2.032e+02	3.244e+00
2.041e+02	3.270e+00
2.048e+02	3.295e+00
2.053e+02	3.321e+00
2.063e+02	3.346e+00
2.073e+02	3.371e+00
2.079e+02	3.396e+00
2.089e+02	3.421e+00
2.096e+02	3.446e+00
2.105e+02	3.472e+00
2.117e+02	3.497e+00
2.127e+02	3.521e+00
2.146e+02	3.546e+00
2.156e+02	3.572e+00
2.161e+02	3.597e+00
2.163e+02	3.622e+00
2.180e+02	3.648e+00
2.199e+02	3.673e+00
2.202e+02	3.698e+00
2.208e+02	3.723e+00
2.216e+02	3.748e+00
2.221e+02	3.773e+00
2.238e+02	3.799e+00
2.247e+02	3.824e+00
2.259e+02	3.849e+00
2.265e+02	3.874e+00
2.268e+02	3.900e+00
2.271e+02	3.925e+00
2.278e+02	3.950e+00
2.296e+02	3.976e+00
2.308e+02	4.001e+00
2.317e+02	4.026e+00
2.324e+02	4.052e+00
2.325e+02	4.077e+00
2.330e+02	4.102e+00
2.343e+02	4.128e+00
2.351e+02	4.153e+00
2.363e+02	4.178e+00
2.369e+02	4.204e+00
2.376e+02	4.230e+00
2.380e+02	4.255e+00
2.384e+02	4.280e+00
2.388e+02	4.306e+00
2.397e+02	4.331e+00
2.405e+02	4.357e+00
2.408e+02	4.383e+00
2.415e+02	4.408e+00
2.421e+02	4.433e+00
2.428e+02	4.458e+00
2.428e+02	4.483e+00
2.438e+02	4.508e+00
2.444e+02	4.533e+00
2.449e+02	4.558e+00
2.456e+02	4.583e+00
2.459e+02	4.608e+00
2.469e+02	4.633e+00
2.472e+02	4.658e+00
2.478e+02	4.683e+00
2.477e+02	4.709e+00
2.483e+02	4.734e+00
2.489e+02	4.759e+00
2.491e+02	4.784e+00
2.498e+02	4.809e+00
2.503e+02	4.834e+00
2.503e+02	4.859e+00
2.504e+02	4.884e+00
2.507e+02	4.910e+00
2.518e+02	4.935e+00
2.526e+02	4.961e+00
2.525e+02	4.986e+00
2.527e+02	5.000e+00
2.569e+02	5.000e+00
2.568e+02	4.950e+00
2.570e+02	4.902e+00
2.565e+02	4.852e+00
2.565e+02	4.803e+00
2.560e+02	4.755e+00
2.562e+02	4.702e+00
2.559e+02	4.653e+00
2.555e+02	4.604e+00
2.553e+02	4.555e+00
2.552e+02	4.506e+00
2.551e+02	4.457e+00
2.551e+02	4.408e+00
2.552e+02	4.360e+00
2.551e+02	4.311e+00
2.547e+02	4.263e+00
2.545e+02	4.214e+00
2.539e+02	4.165e+00
2.541e+02	4.116e+00
2.538e+02	4.067e+00
2.537e+02	4.019e+00
2.535e+02	3.970e+00
2.531e+02	3.921e+00
2.534e+02	3.872e+00
2.534e+02	3.823e+00
2.535e+02	3.773e+00
2.529e+02	3.725e+00
2.528e+02	3.675e+00
2.529e+02	3.625e+00
2.522e+02	3.576e+00
2.518e+02	3.526e+00
2.519e+02	3.478e+00
2.513e+02	3.429e+00
2.515e+02	3.380e+00
2.513e+02	3.332e+00
2.512e+02	3.283e+00
2.506e+02	3.235e+00
2.507e+02	3.186e+00
2.507e+02	3.138e+00
2.504e+02	3.089e+00
2.504e+02	3.041e+00
2.503e+02	2.992e+00
2.498e+02	2.943e+00
2.500e+02	2.893e+00
2.497e+02	2.845e+00
2.500e+02	2.795e+00
2.492e+02	2.746e+00
2.493e+02	2.698e+00
2.489e+02	2.648e+00
2.488e+02	2.600e+00
2.484e+02	2.551e+00
2.483e+02	2.500e+00
2.482e+02	2.451e+00
2.476e+02	2.402e+00
2.476e+02	2.353e+00
2.474e+02	2.304e+00
2.472e+02	2.255e+00
2.473e+02	2.206e+00
2.471e+02	2.158e+00
2.467e+02	2.109e+00
2.465e+02	2.060e+00
2.463e+02	2.012e+00
2.457e+02	1.963e+00
2.458e+02	1.914e+00
2.457e+02	1.866e+00
2.452e+02	1.817e+00
2.452e+02	1.769e+00
2.450e+02	1.721e+00
2.448e+02	1.672e+00
2.448e+02	1.622e+00
2.444e+02	1.573e+00
2.441e+02	1.524e+00
2.438e+02	1.475e+00
2.436e+02	1.426e+00
2.436e+02	1.377e+00
2.434e+02	1.328e+00
2.430e+02	1.279e+00
2.426e+02	1.230e+00
2.424e+02	1.182e+00
2.422e+02	1.133e+00
2.419e+02	1.084e+00
2.417e+02	1.035e+00
2.415e+02	9.855e-01
2.408e+02	9.369e-01
2.409e+02	8.881e-01
2.404e+02	8.392e-01
2.402e+02	7.896e-01
2.401e+02	7.399e-01
2.394e+02	6.904e-01
2.393e+02	6.413e-01
2.387e+02	5.924e-01
2.383e+02	5.439e-01
2.380e+02	4.992e-01
2.394e+02	4.992e-01
2.390e+02	4.486e-01
2.383e+02	3.989e-01
2.383e+02	3.485e-01
2.379e+02	2.989e-01
2.371e+02	2.501e-01
2.372e+02	2.006e-01
2.365e+02	1.524e-01
2.357e+02	1.039e-01
2.349e+02	5.394e-02
2.336e+02	4.171e-03
2.329e+02	0.000e+00
