# Depth(nm)	Force(mN)
3.210e+00	5.440e-03
5.826e+00	5.125e-02
1.282e+01	9.668e-02
2.196e+01	1.427e-01
2.698e+01	1.877e-01
3.176e+01	2.322e-01
3.602e+01	2.769e-01
4.216e+01	3.224e-01
4.594e+01	3.670e-01
4.984e+01	4.121e-01
5.321e+01	4.588e-01
5.767e+01	5.038e-01
6.452e+01	5.505e-01
6.880e+01	5.958e-01
7.130e+01	6.411e-01
7.336e+01	6.856e-01
7.634e+01	7.309e-01
8.002e+01	7.761e-01
8.403e+01	8.209e-01
8.620e+01	8.657e-01
9.214e+01	9.122e-01
9.689e+01	9.577e-01
9.841e+01	1.003e+00
9.969e+01	1.048e+00
1.025e+02	1.095e+00
1.063e+02	1.141e+00
1.094e+02	1.185e+00
1.122e+02	1.231e+00
1.144e+02	1.277e+00
1.166e+02	1.321e+00
1.190e+02	1.366e+00
1.218e+02	1.412e+00
1.256e+02	1.456e+00
1.271e+02	1.501e+00
1.293e+02	1.546e+00
1.331e+02	1.593e+00
1.356e+02	1.638e+00
1.379e+02	1.682e+00
1.407e+02	1.728e+00
1.442e+02	1.773e+00
1.463e+02	1.818e+00
1.472e+02	1.863e+00
1.485e+02	1.908e+00
1.504e+02	1.953e+00
1.533e+02	1.998e+00
1.568e+02	2.043e+00
1.587e+02	2.087e+00
1.606e+02	2.133e+00
1.623e+02	2.178e+00
1.633e+02	2.223e+00
1.649e+02	2.268e+00
1.664e+02	2.313e+00
1.680e+02	2.358e+00
1.702e+02	2.403e+00
1.715e+02	2.448e+00
1.740e+02	2.493e+00
1.752e+02	2.538e+00
1.774e+02	2.583e+00
1.790e+02	2.628e+00
1.812e+02	2.673e+00
1.823e+02	2.718e+00
1.835e+02	2.763e+00
1.857e+02	2.808e+00
1.882e+02	2.854e+00
1.899e+02	2.898e+00
1.904e+02	2.943e+00
1.909e+02	2.988e+00
1.916e+02	3.033e+00
1.926e+02	3.078e+00
1.941e+02	3.123e+00
1.957e+02	3.168e+00
1.974e+02	3.213e+00
1.977e+02	3.258e+00
1.986e+02	3.304e+00
1.995e+02	3.349e+00
2.007e+02	3.395e+00
2.019e+02	3.440e+00
2.025e+02	3.486e+00
2.032e+02	3.530e+00
2.041e+02	3.575e+00
2.049e+02	3.621e+00
2.059e+02	3.666e+00
2.070e+02	3.711e+00
2.076e+02	3.757e+00
2.083e+02	3.804e+00
2.087e+02	3.850e+00
2.095e+02	3.895e+00
2.104e+02	3.940e+00
2.116e+02	3.985e+00
2.122e+02	4.030e+00
2.124e+02	4.075e+00
2.130e+02	4.122e+00
2.137e+02	4.168e+00
2.145e+02	4.214e+00
2.153e+02	4.259e+00
2.161e+02	4.304e+00
2.173e+02	4.350e+00
2.172e+02	4.395e+00
2.181e+02	4.440e+00
2.188e+02	4.485e+00
2.193e+02	4.500e+00
2.231e+02	4.500e+00
2.225e+02	4.426e+00
2.219e+02	4.352e+00
2.221e+02	4.279e+00
2.215e+02	4.206e+00
2.214e+02	4.134e+00
2.211e+02	4.060e+00
2.212e+02	3.987e+00
2.208e+02	3.912e+00
2.205e+02	3.839e+00
2.202e+02	3.765e+00
2.199e+02	3.692e+00
2.200e+02	3.620e+00
2.196e+02	3.546e+00
2.198e+02	3.473e+00
2.190e+02	3.400e+00
2.192e+02	3.327e+00
2.185e+02	3.255e+00
2.182e+02	3.182e+00
2.182e+02	3.109e+00
2.178e+02	3.035e+00
2.174e+02	2.963e+00
2.173e+02	2.889e+00
2.169e+02	2.816e+00
2.166e+02	2.742e+00
2.163e+02	2.669e+00
2.164e+02	2.596e+00
2.160e+02	2.522e+00
2.158e+02	2.448e+00
2.153e+02	2.374e+00
2.150e+02	2.301e+00
2.148e+02	2.227e+00
2.140e+02	2.155e+00
2.139e+02	2.082e+00
2.136e+02	2.008e+00
2.132e+02	1.935e+00
2.131e+02	1.863e+00
2.125e+02	1.788e+00
2.124e+02	1.714e+00
2.120e+02	1.641e+00
2.118e+02	1.568e+00
2.109e+02	1.495e+00
2.108e+02	1.422e+00
2.108e+02	1.347e+00
2.100e+02	1.273e+00
2.097e+02	1.197e+00
2.095e+02	1.125e+00
2.090e+02	1.050e+00
2.088e+02	9.772e-01
2.081e+02	9.037e-01
2.074e+02	8.313e-01
2.071e+02	7.584e-01
2.066e+02	6.862e-01
2.062e+02	6.121e-01
2.055e+02	5.395e-01
2.045e+02	4.657e-01
2.045e+02	4.495e-01
2.060e+02	4.495e-01
2.057e+02	3.759e-01
2.057e+02	3.014e-01
2.050e+02	2.281e-01
2.043e+02	1.550e-01
2.032e+02	8.237e-02
2.014e+02	9.568e-03
2.001e+02	0.000e+00
