# Depth(nm)	Force(mN)
2.696e+00	1.010e-02
3.570e+00	2.262e-02
4.899e+00	3.548e-02
6.767e+00	4.883e-02
9.379e+00	6.173e-02
1.162e+01	7.416e-02
1.420e+01	8.705e-02
1.638e+01	9.943e-02
1.823e+01	1.127e-01
1.996e+01	1.255e-01
2.132e+01	1.379e-01
2.275e+01	1.505e-01
2.410e+01	1.630e-01
2.572e+01	1.755e-01
2.824e+01	1.880e-01
2.956e+01	2.006e-01
3.184e+01	2.133e-01
3.396e+01	2.257e-01
3.504e+01	2.385e-01
3.542e+01	2.514e-01
3.743e+01	2.641e-01
3.922e+01	2.768e-01
4.035e+01	2.894e-01
4.229e+01	3.020e-01
4.364e+01	3.144e-01
4.482e+01	3.267e-01
4.581e+01	3.393e-01
4.745e+01	3.521e-01
4.944e+01	3.645e-01
5.101e+01	3.769e-01
5.255e+01	3.894e-01
5.515e+01	4.018e-01
5.786e+01	4.146e-01
5.963e+01	4.272e-01
6.049e+01	4.396e-01
6.040e+01	4.522e-01
6.069e+01	4.645e-01
6.215e+01	4.769e-01
6.381e+01	4.895e-01
6.519e+01	5.018e-01
6.625e+01	5.147e-01
6.679e+01	5.274e-01
6.781e+01	5.401e-01
6.877e+01	5.525e-01
6.912e+01	5.650e-01
6.895e+01	5.774e-01
6.959e+01	5.900e-01
7.014e+01	6.030e-01
7.096e+01	6.154e-01
7.173e+01	6.280e-01
7.239e+01	6.405e-01
7.355e+01	6.530e-01
7.511e+01	6.655e-01
7.583e+01	6.780e-01
7.781e+01	6.905e-01
7.948e+01	7.029e-01
8.067e+01	7.155e-01
8.136e+01	7.280e-01
8.178e+01	7.405e-01
8.294e+01	7.532e-01
8.411e+01	7.656e-01
8.466e+01	7.781e-01
8.564e+01	7.905e-01
8.643e+01	8.030e-01
8.707e+01	8.156e-01
8.762e+01	8.280e-01
8.772e+01	8.405e-01
8.910e+01	8.530e-01
8.950e+01	8.657e-01
9.019e+01	8.781e-01
9.235e+01	8.906e-01
9.529e+01	9.032e-01
9.727e+01	9.157e-01
9.738e+01	9.282e-01
9.801e+01	9.406e-01
9.842e+01	9.532e-01
9.827e+01	9.657e-01
9.867e+01	9.780e-01
9.957e+01	9.905e-01
1.001e+02	1.003e+00
1.010e+02	1.015e+00
1.019e+02	1.028e+00
1.023e+02	1.041e+00
1.039e+02	1.054e+00
1.052e+02	1.066e+00
1.051e+02	1.079e+00
1.054e+02	1.091e+00
1.056e+02	1.103e+00
1.059e+02	1.116e+00
1.062e+02	1.128e+00
1.065e+02	1.141e+00
1.087e+02	1.153e+00
1.107e+02	1.166e+00
1.109e+02	1.178e+00
1.125e+02	1.191e+00
1.136e+02	1.203e+00
1.141e+02	1.216e+00
1.148e+02	1.229e+00
1.151e+02	1.241e+00
1.154e+02	1.250e+00
1.191e+02	1.250e+00
1.188e+02	1.229e+00
1.183e+02	1.209e+00
1.181e+02	1.188e+00
1.183e+02	1.168e+00
1.181e+02	1.147e+00
1.184e+02	1.126e+00
1.180e+02	1.106e+00
1.176e+02	1.086e+00
1.176e+02	1.065e+00
1.176e+02	1.045e+00
1.174e+02	1.025e+00
1.173e+02	1.004e+00
1.173e+02	9.840e-01
1.171e+02	9.637e-01
1.170e+02	9.430e-01
1.168e+02	9.229e-01
1.165e+02	9.026e-01
1.163e+02	8.824e-01
1.161e+02	8.623e-01
1.161e+02	8.419e-01
1.159e+02	8.208e-01
1.159e+02	8.001e-01
1.155e+02	7.794e-01
1.151e+02	7.592e-01
1.152e+02	7.390e-01
1.149e+02	7.184e-01
1.149e+02	6.982e-01
1.146e+02	6.780e-01
1.149e+02	6.574e-01
1.148e+02	6.371e-01
1.142e+02	6.168e-01
1.141e+02	5.966e-01
1.139e+02	5.764e-01
1.132e+02	5.563e-01
1.136e+02	5.361e-01
1.135e+02	5.154e-01
1.128e+02	4.949e-01
1.129e+02	4.747e-01
1.126e+02	4.541e-01
1.126e+02	4.339e-01
1.121e+02	4.137e-01
1.120e+02	3.935e-01
1.117e+02	3.730e-01
1.119e+02	3.523e-01
1.109e+02	3.319e-01
1.114e+02	3.115e-01
1.108e+02	2.905e-01
1.107e+02	2.700e-01
1.105e+02	2.497e-01
1.093e+02	2.291e-01
1.080e+02	2.088e-01
1.078e+02	1.886e-01
1.077e+02	1.683e-01
1.076e+02	1.480e-01
1.069e+02	1.278e-01
1.071e+02	1.240e-01
1.082e+02	1.240e-01
1.082e+02	1.037e-01
1.075e+02	8.332e-02
1.072e+02	6.284e-02
1.076e+02	4.224e-02
1.069e+02	2.177e-02
1.051e+02	1.575e-03
1.047e+02	0.000e+00
