# Depth(nm)	Force(mN)
3.599e+00	9.099e-03
5.656e+00	5.390e-02
1.126e+01	9.890e-02
2.085e+01	1.468e-01
2.679e+01	1.929e-01
3.198e+01	2.382e-01
3.580e+01	2.828e-01
4.008e+01	3.282e-01
4.470e+01	3.738e-01
5.030e+01	4.197e-01
5.439e+01	4.661e-01
5.939e+01	5.109e-01
6.378e+01	5.582e-01
6.780e+01	6.028e-01
7.130e+01	6.479e-01
7.548e+01	6.931e-01
7.854e+01	7.380e-01
8.065e+01	7.834e-01
8.501e+01	8.282e-01
8.873e+01	8.745e-01
9.290e+01	9.206e-01
9.605e+01	9.654e-01
1.004e+02	1.010e+00
1.044e+02	1.056e+00
1.078e+02	1.102e+00
1.097e+02	1.147e+00
1.113e+02	1.192e+00
1.124e+02	1.238e+00
1.149e+02	1.283e+00
1.177e+02	1.328e+00
1.211e+02	1.373e+00
1.235e+02	1.418e+00
1.274e+02	1.463e+00
1.321e+02	1.508e+00
1.333e+02	1.553e+00
1.360e+02	1.597e+00
1.381e+02	1.642e+00
1.395e+02	1.687e+00
1.405e+02	1.733e+00
1.430e+02	1.779e+00
1.453e+02	1.824e+00
1.474e+02	1.870e+00
1.495e+02	1.915e+00
1.514e+02	1.962e+00
1.545e+02	2.007e+00
1.579e+02	2.052e+00
1.595e+02	2.097e+00
1.611e+02	2.142e+00
1.633e+02	2.187e+00
1.642e+02	2.233e+00
1.652e+02	2.277e+00
1.676e+02	2.323e+00
1.705e+02	2.367e+00
1.734e+02	2.412e+00
1.750e+02	2.457e+00
1.763e+02	2.502e+00
1.776e+02	2.547e+00
1.795e+02	2.592e+00
1.803e+02	2.636e+00
1.823e+02	2.682e+00
1.835e+02	2.727e+00
1.844e+02	2.772e+00
1.854e+02	2.817e+00
1.872e+02	2.862e+00
1.892e+02	2.907e+00
1.918e+02	2.952e+00
1.937e+02	2.998e+00
1.949e+02	3.042e+00
1.958e+02	3.087e+00
1.968e+02	3.132e+00
1.978e+02	3.176e+00
1.998e+02	3.222e+00
2.009e+02	3.267e+00
2.016e+02	3.312e+00
2.026e+02	3.357e+00
2.042e+02	3.402e+00
2.045e+02	3.447e+00
2.059e+02	3.492e+00
2.070e+02	3.537e+00
2.073e+02	3.582e+00
2.079e+02	3.627e+00
2.090e+02	3.672e+00
2.102e+02	3.716e+00
2.107e+02	3.762e+00
2.120e+02	3.807e+00
2.125e+02	3.853e+00
2.132e+02	3.897e+00
2.137e+02	3.943e+00
2.144e+02	3.987e+00
2.148e+02	4.032e+00
2.159e+02	4.077e+00
2.165e+02	4.122e+00
2.175e+02	4.168e+00
2.185e+02	4.213e+00
2.191e+02	4.259e+00
2.195e+02	4.305e+00
2.205e+02	4.351e+00
2.216e+02	4.396e+00
2.221e+02	4.441e+00
2.230e+02	4.487e+00
2.239e+02	4.500e+00
2.278e+02	4.500e+00
2.274e+02	4.425e+00
2.273e+02	4.352e+00
2.271e+02	4.278e+00
2.269e+02	4.204e+00
2.263e+02	4.131e+00
2.263e+02	4.049e+00
2.258e+02	3.976e+00
2.257e+02	3.903e+00
2.254e+02	3.830e+00
2.253e+02	3.757e+00
2.253e+02	3.684e+00
2.253e+02	3.611e+00
2.247e+02	3.537e+00
2.242e+02	3.464e+00
2.240e+02	3.390e+00
2.243e+02	3.317e+00
2.237e+02	3.244e+00
2.234e+02	3.171e+00
2.232e+02	3.097e+00
2.228e+02	3.024e+00
2.224e+02	2.951e+00
2.223e+02	2.878e+00
2.222e+02	2.805e+00
2.221e+02	2.732e+00
2.217e+02	2.660e+00
2.214e+02	2.586e+00
2.209e+02	2.513e+00
2.208e+02	2.439e+00
2.209e+02	2.366e+00
2.202e+02	2.292e+00
2.199e+02	2.220e+00
2.198e+02	2.145e+00
2.195e+02	2.072e+00
2.189e+02	1.998e+00
2.187e+02	1.925e+00
2.186e+02	1.853e+00
2.182e+02	1.779e+00
2.178e+02	1.707e+00
2.173e+02	1.634e+00
2.172e+02	1.560e+00
2.165e+02	1.487e+00
2.163e+02	1.414e+00
2.158e+02	1.341e+00
2.154e+02	1.267e+00
2.152e+02	1.195e+00
2.148e+02	1.121e+00
2.140e+02	1.047e+00
2.138e+02	9.748e-01
2.131e+02	9.005e-01
2.126e+02	8.281e-01
2.124e+02	7.555e-01
2.120e+02	6.835e-01
2.117e+02	6.101e-01
2.113e+02	5.366e-01
2.106e+02	4.643e-01
2.100e+02	4.491e-01
2.096e+02	4.491e-01
2.099e+02	3.760e-01
2.093e+02	3.027e-01
2.089e+02	2.293e-01
2.080e+02	1.546e-01
2.072e+02	8.128e-02
2.031e+02	9.475e-03
2.021e+02	0.000e+00
