# Depth(nm)	Force(mN)
1.969e+00	2.756e-03
2.677e+00	2.018e-02
4.960e+00	3.780e-02
6.777e+00	5.520e-02
1.155e+01	7.306e-02
1.479e+01	9.032e-02
1.673e+01	1.086e-01
1.868e+01	1.261e-01
2.118e+01	1.437e-01
2.363e+01	1.610e-01
2.678e+01	1.789e-01
2.934e+01	1.962e-01
3.137e+01	2.139e-01
3.401e+01	2.312e-01
3.539e+01	2.488e-01
3.628e+01	2.662e-01
3.823e+01	2.836e-01
4.041e+01	3.014e-01
4.326e+01	3.187e-01
4.411e+01	3.362e-01
4.726e+01	3.537e-01
4.897e+01	3.712e-01
5.009e+01	3.890e-01
5.135e+01	4.066e-01
5.279e+01	4.248e-01
5.544e+01	4.422e-01
5.856e+01	4.601e-01
5.960e+01	4.780e-01
6.163e+01	4.955e-01
6.263e+01	5.137e-01
6.369e+01	5.312e-01
6.478e+01	5.488e-01
6.628e+01	5.663e-01
6.717e+01	5.838e-01
6.837e+01	6.013e-01
6.897e+01	6.188e-01
7.075e+01	6.363e-01
7.241e+01	6.538e-01
7.415e+01	6.711e-01
7.782e+01	6.888e-01
7.853e+01	7.065e-01
7.943e+01	7.246e-01
7.987e+01	7.421e-01
8.057e+01	7.596e-01
8.175e+01	7.775e-01
8.451e+01	7.948e-01
8.642e+01	8.122e-01
8.780e+01	8.300e-01
8.888e+01	8.476e-01
8.930e+01	8.650e-01
9.110e+01	8.826e-01
9.204e+01	8.999e-01
9.281e+01	9.175e-01
9.412e+01	9.350e-01
9.494e+01	9.524e-01
9.565e+01	9.699e-01
9.602e+01	9.874e-01
9.703e+01	1.005e+00
9.837e+01	1.023e+00
9.857e+01	1.040e+00
9.957e+01	1.058e+00
1.016e+02	1.075e+00
1.026e+02	1.093e+00
1.040e+02	1.110e+00
1.047e+02	1.128e+00
1.063e+02	1.145e+00
1.066e+02	1.163e+00
1.077e+02	1.180e+00
1.085e+02	1.198e+00
1.093e+02	1.215e+00
1.104e+02	1.233e+00
1.120e+02	1.250e+00
1.125e+02	1.268e+00
1.134e+02	1.286e+00
1.146e+02	1.303e+00
1.151e+02	1.321e+00
1.159e+02	1.338e+00
1.169e+02	1.356e+00
1.172e+02	1.373e+00
1.185e+02	1.391e+00
1.190e+02	1.408e+00
1.197e+02	1.426e+00
1.204e+02	1.443e+00
1.215e+02	1.461e+00
1.215e+02	1.478e+00
1.233e+02	1.496e+00
1.239e+02	1.513e+00
1.243e+02	1.531e+00
1.260e+02	1.548e+00
1.275e+02	1.566e+00
1.282e+02	1.583e+00
1.291e+02	1.601e+00
1.295e+02	1.618e+00
1.305e+02	1.636e+00
1.321e+02	1.653e+00
1.331e+02	1.671e+00
1.341e+02	1.688e+00
1.347e+02	1.706e+00
1.356e+02	1.723e+00
1.359e+02	1.740e+00
1.364e+02	1.750e+00
1.431e+02	1.750e+00
1.430e+02	1.721e+00
1.428e+02	1.693e+00
1.425e+02	1.663e+00
1.423e+02	1.635e+00
1.426e+02	1.607e+00
1.421e+02	1.578e+00
1.419e+02	1.550e+00
1.418e+02	1.522e+00
1.417e+02	1.493e+00
1.417e+02	1.465e+00
1.411e+02	1.436e+00
1.413e+02	1.408e+00
1.412e+02	1.380e+00
1.412e+02	1.351e+00
1.407e+02	1.322e+00
1.406e+02	1.294e+00
1.405e+02	1.266e+00
1.401e+02	1.237e+00
1.402e+02	1.209e+00
1.403e+02	1.180e+00
1.397e+02	1.152e+00
1.395e+02	1.123e+00
1.393e+02	1.095e+00
1.390e+02	1.067e+00
1.386e+02	1.038e+00
1.389e+02	1.010e+00
1.387e+02	9.815e-01
1.386e+02	9.531e-01
1.382e+02	9.247e-01
1.380e+02	8.953e-01
1.373e+02	8.669e-01
1.374e+02	8.382e-01
1.371e+02	8.100e-01
1.371e+02	7.811e-01
1.367e+02	7.527e-01
1.366e+02	7.241e-01
1.362e+02	6.959e-01
1.363e+02	6.673e-01
1.359e+02	6.393e-01
1.358e+02	6.106e-01
1.355e+02	5.820e-01
1.348e+02	5.536e-01
1.349e+02	5.245e-01
1.347e+02	4.956e-01
1.345e+02	4.670e-01
1.342e+02	4.386e-01
1.340e+02	4.101e-01
1.334e+02	3.819e-01
1.332e+02	3.537e-01
1.329e+02	3.248e-01
1.320e+02	2.967e-01
1.320e+02	2.679e-01
1.321e+02	2.391e-01
1.313e+02	2.108e-01
1.312e+02	1.818e-01
1.305e+02	1.747e-01
1.278e+02	1.747e-01
1.277e+02	1.464e-01
1.266e+02	1.173e-01
1.266e+02	8.900e-02
1.264e+02	6.072e-02
1.259e+02	3.184e-02
1.249e+02	3.573e-03
1.252e+02	0.000e+00
