# Depth(nm)	Force(mN)
9.165e+00	5.462e-03
1.130e+01	3.037e-02
1.574e+01	5.616e-02
2.014e+01	8.255e-02
2.349e+01	1.074e-01
2.632e+01	1.333e-01
2.912e+01	1.581e-01
3.219e+01	1.830e-01
3.495e+01	2.081e-01
3.821e+01	2.328e-01
4.125e+01	2.579e-01
4.419e+01	2.829e-01
4.705e+01	3.081e-01
5.027e+01	3.328e-01
5.331e+01	3.575e-01
5.555e+01	3.826e-01
5.824e+01	4.074e-01
6.224e+01	4.333e-01
6.448e+01	4.580e-01
6.637e+01	4.833e-01
6.800e+01	5.087e-01
6.904e+01	5.350e-01
7.099e+01	5.600e-01
7.342e+01	5.851e-01
7.552e+01	6.112e-01
7.657e+01	6.363e-01
7.733e+01	6.612e-01
8.107e+01	6.862e-01
8.407e+01	7.112e-01
8.551e+01	7.362e-01
8.687e+01	7.613e-01
8.757e+01	7.863e-01
8.904e+01	8.114e-01
9.173e+01	8.366e-01
9.356e+01	8.616e-01
9.679e+01	8.864e-01
9.936e+01	9.113e-01
1.000e+02	9.364e-01
1.004e+02	9.616e-01
1.015e+02	9.865e-01
1.028e+02	1.011e+00
1.062e+02	1.037e+00
1.071e+02	1.062e+00
1.083e+02	1.087e+00
1.096e+02	1.112e+00
1.110e+02	1.137e+00
1.133e+02	1.162e+00
1.150e+02	1.187e+00
1.167e+02	1.212e+00
1.190e+02	1.237e+00
1.208e+02	1.261e+00
1.218e+02	1.286e+00
1.235e+02	1.311e+00
1.263e+02	1.337e+00
1.288e+02	1.362e+00
1.293e+02	1.386e+00
1.300e+02	1.411e+00
1.305e+02	1.436e+00
1.309e+02	1.461e+00
1.320e+02	1.486e+00
1.327e+02	1.511e+00
1.347e+02	1.537e+00
1.357e+02	1.562e+00
1.375e+02	1.587e+00
1.401e+02	1.612e+00
1.423e+02	1.637e+00
1.433e+02	1.663e+00
1.443e+02	1.688e+00
1.448e+02	1.713e+00
1.454e+02	1.738e+00
1.460e+02	1.763e+00
1.480e+02	1.788e+00
1.510e+02	1.813e+00
1.532e+02	1.839e+00
1.546e+02	1.864e+00
1.550e+02	1.890e+00
1.559e+02	1.915e+00
1.572e+02	1.940e+00
1.581e+02	1.965e+00
1.587e+02	1.990e+00
1.597e+02	2.015e+00
1.600e+02	2.040e+00
1.607e+02	2.065e+00
1.623e+02	2.090e+00
1.645e+02	2.115e+00
1.654e+02	2.140e+00
1.663e+02	2.165e+00
1.667e+02	2.191e+00
1.684e+02	2.216e+00
1.699e+02	2.242e+00
1.714e+02	2.267e+00
1.725e+02	2.292e+00
1.739e+02	2.317e+00
1.751e+02	2.343e+00
1.763e+02	2.368e+00
1.774e+02	2.394e+00
1.782e+02	2.419e+00
1.791e+02	2.444e+00
1.800e+02	2.469e+00
1.811e+02	2.494e+00
1.829e+02	2.519e+00
1.836e+02	2.544e+00
1.843e+02	2.569e+00
1.857e+02	2.594e+00
1.874e+02	2.619e+00
1.883e+02	2.644e+00
1.890e+02	2.669e+00
1.908e+02	2.694e+00
1.922e+02	2.719e+00
1.935e+02	2.744e+00
1.949e+02	2.769e+00
1.952e+02	2.794e+00
1.962e+02	2.819e+00
1.983e+02	2.845e+00
1.998e+02	2.870e+00
2.007e+02	2.895e+00
2.014e+02	2.920e+00
2.021e+02	2.945e+00
2.029e+02	2.970e+00
2.030e+02	2.995e+00
2.042e+02	3.019e+00
2.055e+02	3.045e+00
2.066e+02	3.070e+00
2.082e+02	3.095e+00
2.099e+02	3.121e+00
2.104e+02	3.145e+00
2.123e+02	3.171e+00
