# Depth(nm)	Force(mN)
3.155e+00	9.081e-03
5.267e+00	4.399e-02
1.038e+01	7.913e-02
1.758e+01	1.141e-01
2.246e+01	1.471e-01
2.645e+01	1.857e-01
2.936e+01	2.209e-01
3.370e+01	2.559e-01
3.704e+01	2.914e-01
4.125e+01	3.261e-01
4.514e+01	3.610e-01
4.888e+01	3.960e-01
5.273e+01	4.309e-01
5.543e+01	4.673e-01
5.917e+01	5.025e-01
6.153e+01	5.388e-01
6.389e+01	5.738e-01
6.806e+01	6.094e-01
7.193e+01	6.447e-01
7.510e+01	6.795e-01
7.928e+01	7.146e-01
8.172e+01	7.498e-01
8.320e+01	7.849e-01
8.516e+01	8.197e-01
8.866e+01	8.546e-01
9.193e+01	8.897e-01
9.391e+01	9.247e-01
9.750e+01	9.600e-01
9.874e+01	9.948e-01
9.940e+01	1.029e+00
1.005e+02	1.065e+00
1.020e+02	1.100e+00
1.050e+02	1.135e+00
1.078e+02	1.170e+00
1.108e+02	1.205e+00
1.135e+02	1.240e+00
1.158e+02	1.275e+00
1.179e+02	1.310e+00
1.191e+02	1.345e+00
1.204e+02	1.380e+00
1.216e+02	1.415e+00
1.226e+02	1.450e+00
1.273e+02	1.485e+00
1.305e+02	1.520e+00
1.312e+02	1.555e+00
1.336e+02	1.590e+00
1.355e+02	1.625e+00
1.386e+02	1.660e+00
1.404e+02	1.696e+00
1.423e+02	1.730e+00
1.445e+02	1.765e+00
1.457e+02	1.801e+00
1.467e+02	1.836e+00
1.471e+02	1.872e+00
1.479e+02	1.907e+00
1.502e+02	1.943e+00
1.522e+02	1.978e+00
1.531e+02	2.013e+00
1.542e+02	2.048e+00
1.572e+02	2.083e+00
1.580e+02	2.118e+00
1.593e+02	2.154e+00
1.609e+02	2.188e+00
1.620e+02	2.224e+00
1.638e+02	2.259e+00
1.657e+02	2.295e+00
1.683e+02	2.330e+00
1.700e+02	2.365e+00
1.712e+02	2.401e+00
1.720e+02	2.435e+00
1.730e+02	2.470e+00
1.744e+02	2.506e+00
1.765e+02	2.540e+00
1.778e+02	2.575e+00
1.794e+02	2.611e+00
1.822e+02	2.645e+00
1.836e+02	2.680e+00
1.851e+02	2.715e+00
1.874e+02	2.750e+00
1.896e+02	2.785e+00
1.904e+02	2.820e+00
1.913e+02	2.855e+00
1.936e+02	2.890e+00
1.946e+02	2.925e+00
1.958e+02	2.960e+00
1.966e+02	2.995e+00
1.973e+02	3.030e+00
1.981e+02	3.065e+00
1.987e+02	3.100e+00
2.001e+02	3.135e+00
2.007e+02	3.170e+00
2.021e+02	3.205e+00
2.039e+02	3.240e+00
2.047e+02	3.275e+00
2.050e+02	3.310e+00
2.073e+02	3.346e+00
2.083e+02	3.382e+00
2.091e+02	3.417e+00
2.104e+02	3.452e+00
2.111e+02	3.487e+00
2.117e+02	3.500e+00
2.155e+02	3.500e+00
2.151e+02	3.441e+00
2.150e+02	3.384e+00
2.152e+02	3.326e+00
2.149e+02	3.270e+00
2.145e+02	3.212e+00
2.146e+02	3.154e+00
2.144e+02	3.098e+00
2.139e+02	3.041e+00
2.140e+02	2.983e+00
2.137e+02	2.927e+00
2.136e+02	2.869e+00
2.133e+02	2.812e+00
2.129e+02	2.755e+00
2.128e+02	2.698e+00
2.128e+02	2.641e+00
2.125e+02	2.584e+00
2.120e+02	2.526e+00
2.117e+02	2.470e+00
2.115e+02	2.413e+00
2.115e+02	2.356e+00
2.112e+02	2.299e+00
2.106e+02	2.241e+00
2.106e+02	2.182e+00
2.105e+02	2.125e+00
2.101e+02	2.068e+00
2.096e+02	2.010e+00
2.096e+02	1.954e+00
2.096e+02	1.896e+00
2.090e+02	1.840e+00
2.085e+02	1.783e+00
2.081e+02	1.727e+00
2.078e+02	1.669e+00
2.078e+02	1.613e+00
2.076e+02	1.555e+00
2.071e+02	1.499e+00
2.068e+02	1.441e+00
2.065e+02	1.385e+00
2.064e+02	1.328e+00
2.063e+02	1.270e+00
2.057e+02	1.214e+00
2.053e+02	1.156e+00
2.051e+02	1.099e+00
2.046e+02	1.042e+00
2.044e+02	9.850e-01
2.040e+02	9.278e-01
2.034e+02	8.703e-01
2.031e+02	8.138e-01
2.026e+02	7.568e-01
2.024e+02	6.997e-01
2.020e+02	6.421e-01
2.016e+02	5.844e-01
2.013e+02	5.277e-01
2.003e+02	4.703e-01
1.999e+02	4.138e-01
1.996e+02	3.563e-01
1.993e+02	3.491e-01
2.007e+02	3.491e-01
2.004e+02	2.924e-01
2.001e+02	2.353e-01
1.991e+02	1.788e-01
1.987e+02	1.214e-01
1.980e+02	6.265e-02
1.954e+02	5.335e-03
1.943e+02	0.000e+00
