# Depth(nm)	Force(mN)
3.201e+00	9.081e-03
5.605e+00	4.862e-02
1.226e+01	8.884e-02
1.959e+01	1.286e-01
2.450e+01	1.702e-01
3.036e+01	2.100e-01
3.487e+01	2.499e-01
3.795e+01	2.903e-01
4.123e+01	3.305e-01
4.492e+01	3.701e-01
4.875e+01	4.103e-01
5.453e+01	4.520e-01
5.894e+01	4.922e-01
6.398e+01	5.319e-01
6.854e+01	5.731e-01
7.207e+01	6.132e-01
7.317e+01	6.537e-01
7.515e+01	6.941e-01
7.707e+01	7.350e-01
7.949e+01	7.757e-01
8.313e+01	8.165e-01
8.584e+01	8.566e-01
8.828e+01	8.970e-01
9.165e+01	9.369e-01
9.561e+01	9.766e-01
9.786e+01	1.017e+00
1.020e+02	1.059e+00
1.057e+02	1.099e+00
1.072e+02	1.139e+00
1.084e+02	1.179e+00
1.101e+02	1.219e+00
1.135e+02	1.260e+00
1.176e+02	1.300e+00
1.215e+02	1.340e+00
1.236e+02	1.380e+00
1.256e+02	1.420e+00
1.264e+02	1.460e+00
1.269e+02	1.500e+00
1.294e+02	1.540e+00
1.313e+02	1.580e+00
1.336e+02	1.620e+00
1.353e+02	1.660e+00
1.377e+02	1.700e+00
1.406e+02	1.740e+00
1.437e+02	1.779e+00
1.478e+02	1.819e+00
1.487e+02	1.860e+00
1.499e+02	1.899e+00
1.503e+02	1.941e+00
1.519e+02	1.982e+00
1.536e+02	2.022e+00
1.567e+02	2.062e+00
1.595e+02	2.102e+00
1.607e+02	2.142e+00
1.624e+02	2.182e+00
1.644e+02	2.222e+00
1.679e+02	2.262e+00
1.712e+02	2.302e+00
1.737e+02	2.342e+00
1.752e+02	2.382e+00
1.759e+02	2.422e+00
1.765e+02	2.462e+00
1.791e+02	2.502e+00
1.822e+02	2.543e+00
1.849e+02	2.582e+00
1.859e+02	2.622e+00
1.869e+02	2.662e+00
1.881e+02	2.702e+00
1.887e+02	2.742e+00
1.903e+02	2.782e+00
1.922e+02	2.822e+00
1.941e+02	2.862e+00
1.947e+02	2.902e+00
1.958e+02	2.942e+00
1.969e+02	2.982e+00
1.989e+02	3.023e+00
2.007e+02	3.063e+00
2.021e+02	3.103e+00
2.026e+02	3.143e+00
2.032e+02	3.184e+00
2.045e+02	3.224e+00
2.064e+02	3.264e+00
2.087e+02	3.305e+00
2.102e+02	3.345e+00
2.111e+02	3.385e+00
2.121e+02	3.425e+00
2.126e+02	3.465e+00
2.134e+02	3.505e+00
2.140e+02	3.544e+00
2.148e+02	3.584e+00
2.151e+02	3.625e+00
2.156e+02	3.665e+00
2.166e+02	3.705e+00
2.177e+02	3.745e+00
2.193e+02	3.785e+00
2.201e+02	3.824e+00
2.214e+02	3.864e+00
2.228e+02	3.905e+00
2.241e+02	3.945e+00
2.252e+02	3.986e+00
2.256e+02	4.000e+00
2.307e+02	4.000e+00
2.312e+02	3.935e+00
2.307e+02	3.867e+00
2.308e+02	3.802e+00
2.304e+02	3.737e+00
2.302e+02	3.672e+00
2.299e+02	3.607e+00
2.298e+02	3.541e+00
2.294e+02	3.476e+00
2.287e+02	3.411e+00
2.290e+02	3.346e+00
2.292e+02	3.280e+00
2.284e+02	3.216e+00
2.281e+02	3.149e+00
2.281e+02	3.083e+00
2.277e+02	3.019e+00
2.273e+02	2.955e+00
2.271e+02	2.889e+00
2.270e+02	2.823e+00
2.264e+02	2.758e+00
2.266e+02	2.694e+00
2.265e+02	2.630e+00
2.260e+02	2.563e+00
2.257e+02	2.497e+00
2.251e+02	2.432e+00
2.248e+02	2.367e+00
2.249e+02	2.302e+00
2.247e+02	2.236e+00
2.244e+02	2.172e+00
2.238e+02	2.106e+00
2.236e+02	2.042e+00
2.234e+02	1.977e+00
2.233e+02	1.911e+00
2.229e+02	1.846e+00
2.226e+02	1.780e+00
2.223e+02	1.716e+00
2.221e+02	1.650e+00
2.220e+02	1.585e+00
2.211e+02	1.519e+00
2.209e+02	1.455e+00
2.206e+02	1.389e+00
2.203e+02	1.323e+00
2.201e+02	1.257e+00
2.194e+02	1.191e+00
2.192e+02	1.127e+00
2.187e+02	1.062e+00
2.182e+02	9.965e-01
2.180e+02	9.316e-01
2.178e+02	8.664e-01
2.176e+02	8.007e-01
2.167e+02	7.364e-01
2.164e+02	6.707e-01
2.154e+02	6.058e-01
2.156e+02	5.398e-01
2.153e+02	4.739e-01
2.144e+02	4.088e-01
2.138e+02	3.991e-01
2.145e+02	3.991e-01
2.145e+02	3.338e-01
2.138e+02	2.683e-01
2.125e+02	2.028e-01
2.124e+02	1.366e-01
2.109e+02	7.111e-02
2.062e+02	6.024e-03
2.029e+02	0.000e+00
