# Depth(nm)	Force(mN)
2.613e+00	9.095e-03
4.982e+00	4.342e-02
7.846e+00	7.868e-02
1.173e+01	1.134e-01
1.863e+01	1.494e-01
2.407e+01	1.834e-01
2.928e+01	2.222e-01
3.375e+01	2.571e-01
3.751e+01	2.919e-01
4.111e+01	3.275e-01
4.455e+01	3.633e-01
4.695e+01	3.989e-01
4.965e+01	4.359e-01
5.307e+01	4.715e-01
5.692e+01	5.068e-01
5.941e+01	5.432e-01
6.364e+01	5.779e-01
6.607e+01	6.126e-01
6.807e+01	6.477e-01
7.089e+01	6.848e-01
7.310e+01	7.194e-01
7.780e+01	7.541e-01
8.113e+01	7.898e-01
8.479e+01	8.249e-01
8.848e+01	8.595e-01
9.105e+01	8.943e-01
9.317e+01	9.307e-01
9.468e+01	9.659e-01
9.859e+01	1.001e+00
9.964e+01	1.036e+00
1.007e+02	1.072e+00
1.030e+02	1.106e+00
1.060e+02	1.141e+00
1.092e+02	1.176e+00
1.119e+02	1.211e+00
1.137e+02	1.246e+00
1.152e+02	1.281e+00
1.172e+02	1.316e+00
1.195e+02	1.351e+00
1.216e+02	1.386e+00
1.249e+02	1.421e+00
1.283e+02	1.456e+00
1.295e+02	1.491e+00
1.314e+02	1.526e+00
1.325e+02	1.561e+00
1.334e+02	1.596e+00
1.351e+02	1.631e+00
1.363e+02	1.667e+00
1.380e+02	1.703e+00
1.402e+02	1.738e+00
1.431e+02	1.773e+00
1.457e+02	1.809e+00
1.471e+02	1.844e+00
1.492e+02	1.879e+00
1.514e+02	1.914e+00
1.533e+02	1.950e+00
1.551e+02	1.985e+00
1.552e+02	2.019e+00
1.589e+02	2.055e+00
1.607e+02	2.089e+00
1.616e+02	2.125e+00
1.630e+02	2.161e+00
1.659e+02	2.195e+00
1.676e+02	2.230e+00
1.686e+02	2.265e+00
1.713e+02	2.300e+00
1.722e+02	2.335e+00
1.731e+02	2.370e+00
1.747e+02	2.405e+00
1.771e+02	2.439e+00
1.786e+02	2.475e+00
1.794e+02	2.509e+00
1.802e+02	2.544e+00
1.805e+02	2.579e+00
1.818e+02	2.614e+00
1.839e+02	2.650e+00
1.850e+02	2.686e+00
1.860e+02	2.721e+00
1.867e+02	2.756e+00
1.892e+02	2.791e+00
1.931e+02	2.826e+00
1.954e+02	2.861e+00
1.961e+02	2.896e+00
1.968e+02	2.932e+00
1.973e+02	2.967e+00
1.984e+02	3.002e+00
2.008e+02	3.038e+00
2.026e+02	3.073e+00
2.040e+02	3.109e+00
2.052e+02	3.143e+00
2.064e+02	3.178e+00
2.067e+02	3.213e+00
2.075e+02	3.248e+00
2.086e+02	3.284e+00
2.098e+02	3.318e+00
2.110e+02	3.353e+00
2.123e+02	3.388e+00
2.137e+02	3.423e+00
2.154e+02	3.458e+00
2.157e+02	3.493e+00
2.173e+02	3.528e+00
2.182e+02	3.563e+00
2.189e+02	3.599e+00
2.205e+02	3.635e+00
2.224e+02	3.670e+00
2.236e+02	3.705e+00
2.257e+02	3.740e+00
2.269e+02	3.775e+00
2.276e+02	3.811e+00
2.289e+02	3.846e+00
2.300e+02	3.881e+00
2.312e+02	3.916e+00
2.321e+02	3.951e+00
2.332e+02	3.987e+00
2.340e+02	4.022e+00
2.366e+02	4.057e+00
2.381e+02	4.093e+00
2.405e+02	4.130e+00
2.417e+02	4.165e+00
2.431e+02	4.200e+00
2.438e+02	4.236e+00
2.445e+02	4.270e+00
2.456e+02	4.307e+00
2.481e+02	4.342e+00
2.490e+02	4.377e+00
2.508e+02	4.412e+00
2.518e+02	4.447e+00
2.524e+02	4.482e+00
2.530e+02	4.517e+00
2.541e+02	4.553e+00
2.548e+02	4.590e+00
2.556e+02	4.625e+00
2.575e+02	4.660e+00
2.594e+02	4.695e+00
2.601e+02	4.730e+00
2.607e+02	4.765e+00
2.616e+02	4.801e+00
2.624e+02	4.836e+00
2.635e+02	4.872e+00
2.642e+02	4.907e+00
2.665e+02	4.943e+00
2.673e+02	4.978e+00
2.687e+02	5.014e+00
2.708e+02	5.048e+00
2.715e+02	5.084e+00
2.722e+02	5.119e+00
2.734e+02	5.155e+00
2.740e+02	5.191e+00
2.750e+02	5.227e+00
2.761e+02	5.262e+00
2.775e+02	5.297e+00
2.786e+02	5.332e+00
2.797e+02	5.367e+00
2.809e+02	5.402e+00
2.823e+02	5.437e+00
2.828e+02	5.473e+00
2.837e+02	5.508e+00
2.853e+02	5.542e+00
2.868e+02	5.578e+00
2.882e+02	5.613e+00
2.889e+02	5.648e+00
2.898e+02	5.683e+00
2.912e+02	5.719e+00
2.917e+02	5.755e+00
2.924e+02	5.790e+00
2.931e+02	5.826e+00
2.938e+02	5.861e+00
2.947e+02	5.896e+00
2.956e+02	5.931e+00
2.966e+02	5.967e+00
2.981e+02	6.002e+00
2.990e+02	6.037e+00
2.996e+02	6.072e+00
3.002e+02	6.107e+00
3.011e+02	6.142e+00
3.017e+02	6.177e+00
3.027e+02	6.213e+00
3.032e+02	6.248e+00
3.039e+02	6.283e+00
3.047e+02	6.319e+00
3.055e+02	6.354e+00
3.061e+02	6.389e+00
3.066e+02	6.424e+00
3.072e+02	6.459e+00
3.079e+02	6.494e+00
3.083e+02	6.529e+00
3.089e+02	6.564e+00
3.100e+02	6.599e+00
3.106e+02	6.635e+00
3.115e+02	6.671e+00
3.122e+02	6.706e+00
3.127e+02	6.742e+00
3.134e+02	6.777e+00
3.143e+02	6.812e+00
3.149e+02	6.848e+00
3.154e+02	6.884e+00
3.160e+02	6.919e+00
3.173e+02	6.954e+00
3.178e+02	6.989e+00
3.183e+02	7.000e+00
3.239e+02	7.000e+00
3.232e+02	6.930e+00
3.234e+02	6.862e+00
3.232e+02	6.792e+00
3.228e+02	6.723e+00
3.223e+02	6.655e+00
3.227e+02	6.586e+00
3.226e+02	6.518e+00
3.223e+02	6.449e+00
3.219e+02	6.380e+00
3.215e+02	6.312e+00
3.214e+02	6.243e+00
3.212e+02	6.175e+00
3.214e+02	6.107e+00
3.209e+02	6.039e+00
3.201e+02	5.970e+00
3.198e+02	5.902e+00
3.205e+02	5.833e+00
3.203e+02	5.763e+00
3.200e+02	5.696e+00
3.202e+02	5.627e+00
3.198e+02	5.559e+00
3.192e+02	5.491e+00
3.190e+02	5.423e+00
3.191e+02	5.354e+00
3.187e+02	5.286e+00
3.189e+02	5.219e+00
3.186e+02	5.151e+00
3.186e+02	5.083e+00
3.185e+02	5.013e+00
3.178e+02	4.943e+00
3.181e+02	4.875e+00
3.176e+02	4.807e+00
3.176e+02	4.740e+00
3.174e+02	4.671e+00
3.172e+02	4.603e+00
3.168e+02	4.534e+00
3.167e+02	4.465e+00
3.167e+02	4.397e+00
3.163e+02	4.329e+00
3.164e+02	4.261e+00
3.159e+02	4.194e+00
3.160e+02	4.126e+00
3.153e+02	4.056e+00
3.154e+02	3.987e+00
3.149e+02	3.919e+00
3.146e+02	3.851e+00
3.149e+02	3.782e+00
3.144e+02	3.715e+00
3.139e+02	3.647e+00
3.140e+02	3.578e+00
3.138e+02	3.508e+00
3.135e+02	3.441e+00
3.133e+02	3.372e+00
3.130e+02	3.304e+00
3.128e+02	3.236e+00
3.126e+02	3.166e+00
3.126e+02	3.098e+00
3.121e+02	3.029e+00
3.123e+02	2.962e+00
3.122e+02	2.892e+00
3.118e+02	2.823e+00
3.110e+02	2.754e+00
3.110e+02	2.686e+00
3.110e+02	2.617e+00
3.106e+02	2.549e+00
3.100e+02	2.481e+00
3.102e+02	2.412e+00
3.098e+02	2.344e+00
3.097e+02	2.275e+00
3.092e+02	2.207e+00
3.094e+02	2.139e+00
3.085e+02	2.071e+00
3.084e+02	2.002e+00
3.081e+02	1.933e+00
3.081e+02	1.865e+00
3.079e+02	1.797e+00
3.075e+02	1.729e+00
3.074e+02	1.659e+00
3.072e+02	1.591e+00
3.067e+02	1.523e+00
3.064e+02	1.455e+00
3.061e+02	1.386e+00
3.061e+02	1.319e+00
3.059e+02	1.251e+00
3.053e+02	1.184e+00
3.047e+02	1.115e+00
3.044e+02	1.048e+00
3.044e+02	9.782e-01
3.038e+02	9.100e-01
3.032e+02	8.424e-01
3.028e+02	7.739e-01
3.022e+02	7.044e-01
3.019e+02	6.991e-01
3.033e+02	6.991e-01
3.034e+02	6.314e-01
3.031e+02	5.624e-01
3.028e+02	4.925e-01
3.024e+02	4.245e-01
3.014e+02	3.552e-01
3.009e+02	2.873e-01
3.002e+02	2.200e-01
2.996e+02	1.515e-01
2.986e+02	8.185e-02
2.969e+02	1.293e-02
2.952e+02	0.000e+00
