# Depth(nm)	Force(mN)
2.853e+00	9.987e-03
5.481e+00	4.455e-02
1.011e+01	7.959e-02
1.525e+01	1.145e-01
2.077e+01	1.506e-01
2.540e+01	1.863e-01
2.931e+01	2.218e-01
3.369e+01	2.574e-01
3.824e+01	2.933e-01
4.255e+01	3.283e-01
4.630e+01	3.636e-01
5.038e+01	3.984e-01
5.424e+01	4.350e-01
5.655e+01	4.700e-01
5.838e+01	5.045e-01
5.965e+01	5.407e-01
6.181e+01	5.753e-01
6.425e+01	6.101e-01
6.801e+01	6.450e-01
7.349e+01	6.806e-01
7.831e+01	7.153e-01
8.196e+01	7.501e-01
8.367e+01	7.852e-01
8.433e+01	8.202e-01
8.647e+01	8.555e-01
8.943e+01	8.902e-01
9.268e+01	9.252e-01
9.505e+01	9.601e-01
9.720e+01	9.950e-01
9.893e+01	1.030e+00
1.009e+02	1.066e+00
1.030e+02	1.101e+00
1.051e+02	1.136e+00
1.073e+02	1.171e+00
1.089e+02	1.206e+00
1.114e+02	1.241e+00
1.135e+02	1.276e+00
1.160e+02	1.311e+00
1.186e+02	1.347e+00
1.215e+02	1.382e+00
1.234e+02	1.416e+00
1.245e+02	1.452e+00
1.263e+02	1.486e+00
1.284e+02	1.521e+00
1.306e+02	1.556e+00
1.313e+02	1.591e+00
1.336e+02	1.627e+00
1.355e+02	1.662e+00
1.366e+02	1.697e+00
1.400e+02	1.732e+00
1.420e+02	1.767e+00
1.449e+02	1.802e+00
1.464e+02	1.837e+00
1.470e+02	1.872e+00
1.492e+02	1.908e+00
1.504e+02	1.943e+00
1.517e+02	1.979e+00
1.532e+02	2.014e+00
1.555e+02	2.049e+00
1.565e+02	2.084e+00
1.576e+02	2.119e+00
1.598e+02	2.154e+00
1.613e+02	2.189e+00
1.645e+02	2.224e+00
1.663e+02	2.259e+00
1.673e+02	2.294e+00
1.686e+02	2.329e+00
1.701e+02	2.365e+00
1.716e+02	2.400e+00
1.738e+02	2.435e+00
1.764e+02	2.470e+00
1.773e+02	2.506e+00
1.779e+02	2.541e+00
1.795e+02	2.576e+00
1.807e+02	2.611e+00
1.822e+02	2.647e+00
1.842e+02	2.683e+00
1.858e+02	2.718e+00
1.865e+02	2.754e+00
1.873e+02	2.789e+00
1.893e+02	2.824e+00
1.902e+02	2.859e+00
1.917e+02	2.895e+00
1.934e+02	2.931e+00
1.943e+02	2.966e+00
1.948e+02	3.001e+00
1.954e+02	3.036e+00
1.970e+02	3.071e+00
1.988e+02	3.106e+00
2.013e+02	3.141e+00
2.033e+02	3.176e+00
2.045e+02	3.211e+00
2.047e+02	3.246e+00
2.066e+02	3.281e+00
2.083e+02	3.316e+00
2.097e+02	3.351e+00
2.106e+02	3.385e+00
2.110e+02	3.420e+00
2.117e+02	3.456e+00
2.126e+02	3.491e+00
2.144e+02	3.526e+00
2.161e+02	3.561e+00
2.173e+02	3.596e+00
2.181e+02	3.632e+00
2.186e+02	3.667e+00
2.200e+02	3.702e+00
2.224e+02	3.738e+00
2.239e+02	3.772e+00
2.263e+02	3.808e+00
2.280e+02	3.843e+00
2.286e+02	3.878e+00
2.292e+02	3.914e+00
2.294e+02	3.949e+00
2.306e+02	3.985e+00
2.310e+02	4.020e+00
2.320e+02	4.055e+00
2.333e+02	4.091e+00
2.348e+02	4.128e+00
2.359e+02	4.163e+00
2.388e+02	4.199e+00
2.410e+02	4.234e+00
2.418e+02	4.270e+00
2.427e+02	4.305e+00
2.433e+02	4.341e+00
2.439e+02	4.376e+00
2.453e+02	4.412e+00
2.471e+02	4.448e+00
2.493e+02	4.483e+00
2.506e+02	4.518e+00
2.511e+02	4.554e+00
2.517e+02	4.589e+00
2.523e+02	4.625e+00
2.533e+02	4.660e+00
2.543e+02	4.696e+00
2.559e+02	4.732e+00
2.571e+02	4.768e+00
2.580e+02	4.803e+00
2.590e+02	4.838e+00
2.601e+02	4.873e+00
2.608e+02	4.908e+00
2.620e+02	4.943e+00
2.633e+02	4.979e+00
2.649e+02	5.014e+00
2.661e+02	5.049e+00
2.663e+02	5.084e+00
2.678e+02	5.120e+00
2.690e+02	5.156e+00
2.699e+02	5.192e+00
2.706e+02	5.227e+00
2.714e+02	5.262e+00
2.721e+02	5.297e+00
2.730e+02	5.332e+00
2.742e+02	5.367e+00
2.756e+02	5.403e+00
2.766e+02	5.439e+00
2.778e+02	5.474e+00
2.788e+02	5.509e+00
2.798e+02	5.544e+00
2.805e+02	5.580e+00
2.817e+02	5.615e+00
2.824e+02	5.651e+00
2.833e+02	5.686e+00
2.840e+02	5.721e+00
2.854e+02	5.756e+00
2.873e+02	5.791e+00
2.882e+02	5.827e+00
2.893e+02	5.862e+00
2.905e+02	5.897e+00
2.913e+02	5.932e+00
2.920e+02	5.968e+00
2.930e+02	6.003e+00
2.936e+02	6.039e+00
2.947e+02	6.074e+00
2.957e+02	6.109e+00
2.964e+02	6.144e+00
2.968e+02	6.179e+00
2.976e+02	6.214e+00
2.981e+02	6.250e+00
2.992e+02	6.286e+00
2.998e+02	6.321e+00
3.008e+02	6.356e+00
3.012e+02	6.392e+00
3.018e+02	6.428e+00
3.025e+02	6.464e+00
3.029e+02	6.499e+00
3.029e+02	6.533e+00
3.036e+02	6.569e+00
3.047e+02	6.604e+00
3.050e+02	6.639e+00
3.060e+02	6.675e+00
3.067e+02	6.710e+00
3.073e+02	6.746e+00
3.078e+02	6.781e+00
3.086e+02	6.817e+00
3.084e+02	6.853e+00
3.092e+02	6.889e+00
3.092e+02	6.924e+00
3.098e+02	6.960e+00
3.103e+02	6.995e+00
3.111e+02	7.000e+00
3.146e+02	7.000e+00
3.144e+02	6.929e+00
3.143e+02	6.861e+00
3.140e+02	6.793e+00
3.139e+02	6.724e+00
3.142e+02	6.655e+00
3.141e+02	6.587e+00
3.133e+02	6.518e+00
3.130e+02	6.450e+00
3.135e+02	6.382e+00
3.128e+02	6.313e+00
3.115e+02	6.243e+00
3.125e+02	6.175e+00
3.126e+02	6.106e+00
3.123e+02	6.038e+00
3.123e+02	5.969e+00
3.121e+02	5.901e+00
3.117e+02	5.833e+00
3.115e+02	5.765e+00
3.114e+02	5.697e+00
3.110e+02	5.629e+00
