# Depth(nm)	Force(mN)
1.091e+00	6.352e-03
2.730e+00	4.106e-02
7.595e+00	7.599e-02
1.474e+01	1.119e-01
1.892e+01	1.478e-01
2.320e+01	1.823e-01
2.750e+01	2.171e-01
3.033e+01	2.526e-01
3.297e+01	2.873e-01
3.678e+01	3.225e-01
4.084e+01	3.576e-01
4.443e+01	3.921e-01
4.772e+01	4.271e-01
5.151e+01	4.634e-01
5.603e+01	4.986e-01
5.975e+01	5.345e-01
6.345e+01	5.696e-01
6.472e+01	6.045e-01
6.649e+01	6.391e-01
6.828e+01	6.741e-01
7.310e+01	7.089e-01
7.655e+01	7.440e-01
7.803e+01	7.788e-01
8.029e+01	8.141e-01
8.299e+01	8.494e-01
8.573e+01	8.842e-01
8.837e+01	9.194e-01
9.061e+01	9.541e-01
9.144e+01	9.888e-01
9.252e+01	1.024e+00
9.494e+01	1.061e+00
9.783e+01	1.096e+00
1.017e+02	1.131e+00
1.049e+02	1.166e+00
1.065e+02	1.201e+00
1.081e+02	1.236e+00
1.096e+02	1.271e+00
1.112e+02	1.306e+00
1.130e+02	1.342e+00
1.147e+02	1.376e+00
1.173e+02	1.411e+00
1.200e+02	1.446e+00
1.216e+02	1.482e+00
1.232e+02	1.517e+00
1.260e+02	1.551e+00
1.276e+02	1.586e+00
1.305e+02	1.621e+00
1.321e+02	1.657e+00
1.328e+02	1.692e+00
1.341e+02	1.727e+00
1.353e+02	1.762e+00
1.366e+02	1.796e+00
1.382e+02	1.831e+00
1.406e+02	1.866e+00
1.432e+02	1.901e+00
1.463e+02	1.936e+00
1.472e+02	1.971e+00
1.490e+02	2.007e+00
1.504e+02	2.042e+00
1.511e+02	2.077e+00
1.525e+02	2.112e+00
1.542e+02	2.147e+00
1.567e+02	2.182e+00
1.585e+02	2.217e+00
1.601e+02	2.252e+00
1.617e+02	2.287e+00
1.641e+02	2.322e+00
1.659e+02	2.357e+00
1.670e+02	2.392e+00
1.680e+02	2.427e+00
1.696e+02	2.462e+00
1.698e+02	2.497e+00
1.713e+02	2.533e+00
1.728e+02	2.568e+00
1.746e+02	2.602e+00
1.761e+02	2.637e+00
1.778e+02	2.673e+00
1.785e+02	2.708e+00
1.799e+02	2.743e+00
1.820e+02	2.778e+00
1.830e+02	2.813e+00
1.849e+02	2.848e+00
1.860e+02	2.883e+00
1.871e+02	2.917e+00
1.884e+02	2.952e+00
1.897e+02	2.987e+00
1.922e+02	3.023e+00
1.932e+02	3.058e+00
1.944e+02	3.092e+00
1.954e+02	3.127e+00
1.972e+02	3.162e+00
1.984e+02	3.197e+00
2.000e+02	3.233e+00
2.016e+02	3.267e+00
2.035e+02	3.302e+00
2.042e+02	3.337e+00
2.052e+02	3.372e+00
2.067e+02	3.407e+00
2.074e+02	3.442e+00
2.083e+02	3.478e+00
2.086e+02	3.513e+00
2.082e+02	3.549e+00
2.089e+02	3.585e+00
2.107e+02	3.622e+00
2.127e+02	3.658e+00
2.146e+02	3.695e+00
2.161e+02	3.730e+00
2.177e+02	3.766e+00
2.188e+02	3.801e+00
2.199e+02	3.837e+00
2.215e+02	3.872e+00
2.226e+02	3.908e+00
2.237e+02	3.943e+00
2.251e+02	3.978e+00
2.262e+02	4.013e+00
2.272e+02	4.048e+00
2.287e+02	4.084e+00
2.295e+02	4.118e+00
2.304e+02	4.155e+00
2.321e+02	4.190e+00
2.327e+02	4.226e+00
2.329e+02	4.262e+00
2.339e+02	4.299e+00
2.356e+02	4.334e+00
2.373e+02	4.370e+00
2.382e+02	4.405e+00
2.395e+02	4.440e+00
2.405e+02	4.475e+00
2.417e+02	4.509e+00
2.425e+02	4.545e+00
2.438e+02	4.580e+00
2.448e+02	4.616e+00
2.453e+02	4.651e+00
2.462e+02	4.686e+00
2.475e+02	4.721e+00
2.485e+02	4.757e+00
2.502e+02	4.792e+00
2.515e+02	4.828e+00
2.527e+02	4.864e+00
2.538e+02	4.900e+00
2.548e+02	4.935e+00
2.555e+02	4.970e+00
2.569e+02	5.005e+00
2.578e+02	5.041e+00
2.585e+02	5.076e+00
2.596e+02	5.111e+00
2.599e+02	5.147e+00
2.605e+02	5.183e+00
2.623e+02	5.219e+00
2.633e+02	5.254e+00
2.648e+02	5.288e+00
2.659e+02	5.323e+00
2.669e+02	5.359e+00
2.679e+02	5.394e+00
2.689e+02	5.429e+00
2.695e+02	5.464e+00
2.708e+02	5.499e+00
2.717e+02	5.534e+00
2.725e+02	5.569e+00
2.735e+02	5.604e+00
2.743e+02	5.640e+00
2.750e+02	5.675e+00
2.755e+02	5.711e+00
2.768e+02	5.746e+00
2.779e+02	5.782e+00
2.783e+02	5.817e+00
2.797e+02	5.852e+00
2.807e+02	5.888e+00
2.817e+02	5.923e+00
2.828e+02	5.960e+00
2.836e+02	5.996e+00
2.847e+02	6.030e+00
2.856e+02	6.066e+00
2.859e+02	6.100e+00
2.869e+02	6.136e+00
2.874e+02	6.171e+00
2.884e+02	6.206e+00
2.889e+02	6.241e+00
2.894e+02	6.277e+00
2.902e+02	6.312e+00
2.909e+02	6.348e+00
2.915e+02	6.383e+00
2.921e+02	6.419e+00
2.924e+02	6.454e+00
2.932e+02	6.490e+00
2.941e+02	6.525e+00
2.947e+02	6.560e+00
2.957e+02	6.595e+00
2.965e+02	6.631e+00
2.969e+02	6.666e+00
2.979e+02	6.701e+00
2.980e+02	6.736e+00
2.985e+02	6.771e+00
2.989e+02	6.806e+00
2.997e+02	6.842e+00
3.003e+02	6.878e+00
3.010e+02	6.913e+00
3.014e+02	6.948e+00
3.020e+02	6.983e+00
3.029e+02	7.000e+00
3.068e+02	7.000e+00
3.064e+02	6.930e+00
3.069e+02	6.860e+00
3.065e+02	6.789e+00
3.065e+02	6.722e+00
3.063e+02	6.653e+00
3.062e+02	6.585e+00
3.061e+02	6.516e+00
3.059e+02	6.449e+00
3.058e+02	6.381e+00
3.056e+02	6.312e+00
3.053e+02	6.243e+00
3.051e+02	6.174e+00
3.050e+02	6.106e+00
3.049e+02	6.037e+00
3.045e+02	5.969e+00
3.041e+02	5.900e+00
3.041e+02	5.831e+00
3.042e+02	5.763e+00
3.036e+02	5.693e+00
3.038e+02	5.622e+00
3.034e+02	5.552e+00
3.036e+02	5.485e+00
3.033e+02	5.417e+00
3.027e+02	5.348e+00
3.027e+02	5.280e+00
3.024e+02	5.211e+00
3.022e+02	5.143e+00
3.022e+02	5.074e+00
3.022e+02	5.005e+00
3.015e+02	4.937e+00
3.016e+02	4.867e+00
3.012e+02	4.798e+00
3.011e+02	4.731e+00
3.010e+02	4.661e+00
3.010e+02	4.592e+00
3.002e+02	4.524e+00
3.001e+02	4.457e+00
2.997e+02	4.388e+00
2.996e+02	4.320e+00
2.998e+02	4.251e+00
2.993e+02	4.183e+00
2.993e+02	4.114e+00
