# Depth(nm)	Force(mN)
2.847e+01	3.723e-02
3.264e+01	6.256e-02
4.806e+01	8.776e-02
8.820e+01	1.135e-01
1.449e+02	1.385e-01
2.186e+02	1.635e-01
3.004e+02	1.890e-01
3.359e+02	2.141e-01
3.711e+02	2.392e-01
4.007e+02	2.644e-01
4.209e+02	2.897e-01
4.370e+02	3.150e-01
4.552e+02	3.415e-01
4.747e+02	3.666e-01
4.969e+02	3.915e-01
5.212e+02	4.166e-01
5.481e+02	4.423e-01
5.707e+02	4.674e-01
5.893e+02	4.922e-01
6.077e+02	5.177e-01
6.283e+02	5.429e-01
6.629e+02	5.680e-01
7.178e+02	5.932e-01
7.796e+02	6.184e-01
8.367e+02	6.436e-01
8.922e+02	6.686e-01
9.350e+02	6.936e-01
9.701e+02	7.185e-01
1.001e+03	7.434e-01
1.026e+03	7.684e-01
1.048e+03	7.935e-01
1.067e+03	8.183e-01
1.084e+03	8.435e-01
1.101e+03	8.686e-01
1.119e+03	8.934e-01
1.140e+03	9.189e-01
1.159e+03	9.450e-01
1.175e+03	9.704e-01
1.187e+03	9.953e-01
1.203e+03	1.021e+00
1.218e+03	1.046e+00
1.231e+03	1.072e+00
1.243e+03	1.097e+00
1.255e+03	1.122e+00
1.266e+03	1.148e+00
1.275e+03	1.173e+00
1.284e+03	1.198e+00
1.293e+03	1.224e+00
1.302e+03	1.249e+00
1.310e+03	1.274e+00
1.320e+03	1.299e+00
1.327e+03	1.324e+00
1.334e+03	1.349e+00
1.340e+03	1.374e+00
1.347e+03	1.399e+00
1.353e+03	1.425e+00
1.360e+03	1.450e+00
1.367e+03	1.476e+00
1.374e+03	1.501e+00
1.380e+03	1.526e+00
1.386e+03	1.551e+00
1.390e+03	1.576e+00
1.394e+03	1.602e+00
1.396e+03	1.627e+00
1.399e+03	1.652e+00
1.401e+03	1.677e+00
1.404e+03	1.702e+00
1.407e+03	1.727e+00
1.410e+03	1.753e+00
1.413e+03	1.778e+00
1.414e+03	1.803e+00
1.416e+03	1.828e+00
1.419e+03	1.854e+00
1.422e+03	1.879e+00
1.425e+03	1.904e+00
1.429e+03	1.930e+00
1.431e+03	1.955e+00
1.433e+03	1.980e+00
1.435e+03	2.006e+00
1.436e+03	2.031e+00
1.438e+03	2.056e+00
1.439e+03	2.081e+00
1.440e+03	2.106e+00
1.442e+03	2.132e+00
1.444e+03	2.157e+00
1.445e+03	2.182e+00
1.447e+03	2.207e+00
1.449e+03	2.232e+00
1.451e+03	2.257e+00
1.452e+03	2.282e+00
1.453e+03	2.307e+00
1.454e+03	2.333e+00
1.455e+03	2.358e+00
1.456e+03	2.383e+00
1.458e+03	2.409e+00
1.460e+03	2.434e+00
1.461e+03	2.459e+00
1.462e+03	2.484e+00
1.463e+03	2.509e+00
1.464e+03	2.534e+00
1.465e+03	2.559e+00
1.466e+03	2.585e+00
1.468e+03	2.610e+00
1.470e+03	2.635e+00
1.470e+03	2.660e+00
1.471e+03	2.685e+00
1.472e+03	2.711e+00
1.474e+03	2.736e+00
1.475e+03	2.762e+00
1.477e+03	2.787e+00
1.478e+03	2.812e+00
1.479e+03	2.838e+00
1.480e+03	2.863e+00
1.481e+03	2.888e+00
1.482e+03	2.913e+00
1.483e+03	2.938e+00
1.484e+03	2.964e+00
1.486e+03	2.989e+00
1.487e+03	3.014e+00
1.488e+03	3.039e+00
1.489e+03	3.064e+00
1.489e+03	3.090e+00
1.491e+03	3.115e+00
1.492e+03	3.141e+00
1.493e+03	3.166e+00
1.495e+03	3.192e+00
1.496e+03	3.217e+00
1.498e+03	3.243e+00
1.499e+03	3.268e+00
1.500e+03	3.293e+00
1.501e+03	3.318e+00
1.502e+03	3.344e+00
1.503e+03	3.369e+00
1.505e+03	3.394e+00
1.505e+03	3.420e+00
1.507e+03	3.446e+00
1.507e+03	3.471e+00
1.508e+03	3.496e+00
1.509e+03	3.521e+00
1.510e+03	3.547e+00
1.512e+03	3.572e+00
1.513e+03	3.597e+00
1.514e+03	3.623e+00
1.515e+03	3.648e+00
1.515e+03	3.674e+00
1.517e+03	3.699e+00
1.518e+03	3.725e+00
1.519e+03	3.750e+00
1.520e+03	3.776e+00
1.521e+03	3.801e+00
1.522e+03	3.826e+00
1.523e+03	3.851e+00
1.524e+03	3.876e+00
1.525e+03	3.902e+00
1.526e+03	3.927e+00
1.527e+03	3.953e+00
1.529e+03	3.978e+00
1.530e+03	4.004e+00
