# Depth(nm)	Force(mN)
3.214e+00	9.984e-03
5.818e+00	5.452e-02
1.123e+01	9.993e-02
2.078e+01	1.464e-01
2.676e+01	1.911e-01
3.106e+01	2.356e-01
3.700e+01	2.817e-01
4.231e+01	3.269e-01
4.683e+01	3.723e-01
5.046e+01	4.171e-01
5.491e+01	4.643e-01
5.944e+01	5.098e-01
6.217e+01	5.568e-01
6.536e+01	6.018e-01
6.917e+01	6.468e-01
7.291e+01	6.917e-01
7.841e+01	7.360e-01
8.267e+01	7.811e-01
8.574e+01	8.268e-01
8.878e+01	8.743e-01
9.185e+01	9.197e-01
9.483e+01	9.652e-01
9.642e+01	1.011e+00
9.747e+01	1.056e+00
1.001e+02	1.103e+00
1.023e+02	1.148e+00
1.053e+02	1.193e+00
1.090e+02	1.238e+00
1.140e+02	1.283e+00
1.174e+02	1.328e+00
1.205e+02	1.373e+00
1.216e+02	1.419e+00
1.233e+02	1.464e+00
1.265e+02	1.508e+00
1.291e+02	1.553e+00
1.313e+02	1.598e+00
1.335e+02	1.643e+00
1.372e+02	1.688e+00
1.388e+02	1.733e+00
1.397e+02	1.778e+00
1.417e+02	1.824e+00
1.427e+02	1.868e+00
1.438e+02	1.913e+00
1.454e+02	1.958e+00
1.468e+02	2.003e+00
1.481e+02	2.048e+00
1.511e+02	2.093e+00
1.531e+02	2.138e+00
1.540e+02	2.183e+00
1.554e+02	2.229e+00
1.575e+02	2.274e+00
1.589e+02	2.318e+00
1.600e+02	2.363e+00
1.614e+02	2.408e+00
1.621e+02	2.455e+00
1.639e+02	2.501e+00
1.652e+02	2.546e+00
1.662e+02	2.591e+00
1.670e+02	2.636e+00
1.679e+02	2.681e+00
1.687e+02	2.726e+00
1.708e+02	2.772e+00
1.722e+02	2.818e+00
1.734e+02	2.863e+00
1.736e+02	2.908e+00
1.744e+02	2.953e+00
1.752e+02	2.998e+00
1.761e+02	3.043e+00
1.772e+02	3.088e+00
1.783e+02	3.133e+00
1.791e+02	3.178e+00
1.800e+02	3.222e+00
1.804e+02	3.268e+00
1.810e+02	3.314e+00
1.810e+02	3.358e+00
1.820e+02	3.403e+00
1.828e+02	3.448e+00
1.835e+02	3.493e+00
1.840e+02	3.538e+00
1.849e+02	3.582e+00
1.854e+02	3.628e+00
1.866e+02	3.673e+00
1.879e+02	3.719e+00
1.885e+02	3.763e+00
1.893e+02	3.809e+00
1.894e+02	3.854e+00
1.903e+02	3.899e+00
1.908e+02	3.944e+00
1.916e+02	3.989e+00
1.925e+02	4.035e+00
1.932e+02	4.080e+00
1.941e+02	4.125e+00
1.949e+02	4.171e+00
1.959e+02	4.216e+00
1.965e+02	4.261e+00
1.969e+02	4.306e+00
1.980e+02	4.352e+00
1.990e+02	4.397e+00
1.997e+02	4.442e+00
1.998e+02	4.487e+00
1.998e+02	4.500e+00
2.046e+02	4.500e+00
2.044e+02	4.426e+00
2.040e+02	4.353e+00
2.040e+02	4.280e+00
2.040e+02	4.206e+00
2.037e+02	4.134e+00
2.035e+02	4.063e+00
2.031e+02	3.982e+00
2.028e+02	3.909e+00
2.025e+02	3.836e+00
2.029e+02	3.763e+00
2.021e+02	3.690e+00
2.016e+02	3.616e+00
2.018e+02	3.543e+00
2.017e+02	3.470e+00
2.015e+02	3.396e+00
2.011e+02	3.323e+00
2.009e+02	3.250e+00
2.005e+02	3.176e+00
2.001e+02	3.104e+00
1.998e+02	3.030e+00
1.999e+02	2.957e+00
1.995e+02	2.882e+00
1.994e+02	2.807e+00
1.991e+02	2.735e+00
1.987e+02	2.662e+00
1.984e+02	2.588e+00
1.979e+02	2.515e+00
1.978e+02	2.442e+00
1.970e+02	2.370e+00
1.968e+02	2.296e+00
1.968e+02	2.222e+00
1.962e+02	2.150e+00
1.961e+02	2.076e+00
1.959e+02	2.004e+00
1.955e+02	1.930e+00
1.952e+02	1.857e+00
1.947e+02	1.784e+00
1.944e+02	1.710e+00
1.942e+02	1.638e+00
1.941e+02	1.565e+00
1.933e+02	1.492e+00
1.928e+02	1.420e+00
1.927e+02	1.346e+00
1.924e+02	1.271e+00
1.920e+02	1.197e+00
1.916e+02	1.124e+00
1.911e+02	1.051e+00
1.908e+02	9.776e-01
1.904e+02	9.051e-01
1.899e+02	8.310e-01
1.895e+02	7.578e-01
1.890e+02	6.842e-01
1.879e+02	6.092e-01
1.874e+02	5.341e-01
1.872e+02	4.618e-01
1.868e+02	4.490e-01
1.871e+02	4.490e-01
1.868e+02	3.760e-01
1.866e+02	3.032e-01
1.853e+02	2.304e-01
1.837e+02	1.572e-01
1.826e+02	8.403e-02
1.813e+02	1.120e-02
1.801e+02	0.000e+00
