# Depth(nm)	Force(mN)
2.058e+00	9.086e-03
7.324e+00	5.858e-02
1.520e+01	1.083e-01
2.098e+01	1.595e-01
2.679e+01	2.095e-01
3.333e+01	2.589e-01
3.867e+01	3.086e-01
4.354e+01	3.591e-01
4.832e+01	4.086e-01
5.406e+01	4.604e-01
5.821e+01	5.099e-01
6.116e+01	5.615e-01
6.681e+01	6.115e-01
7.117e+01	6.617e-01
7.550e+01	7.135e-01
7.921e+01	7.636e-01
8.205e+01	8.144e-01
8.605e+01	8.637e-01
9.021e+01	9.134e-01
9.318e+01	9.641e-01
9.711e+01	1.014e+00
1.013e+02	1.066e+00
1.051e+02	1.115e+00
1.074e+02	1.165e+00
1.108e+02	1.215e+00
1.141e+02	1.265e+00
1.173e+02	1.316e+00
1.213e+02	1.365e+00
1.246e+02	1.414e+00
1.261e+02	1.465e+00
1.279e+02	1.515e+00
1.309e+02	1.565e+00
1.341e+02	1.614e+00
1.370e+02	1.665e+00
1.389e+02	1.714e+00
1.412e+02	1.764e+00
1.437e+02	1.814e+00
1.464e+02	1.864e+00
1.489e+02	1.913e+00
1.510e+02	1.963e+00
1.538e+02	2.014e+00
1.568e+02	2.064e+00
1.599e+02	2.114e+00
1.622e+02	2.164e+00
1.661e+02	2.213e+00
1.674e+02	2.264e+00
1.693e+02	2.314e+00
1.729e+02	2.363e+00
1.759e+02	2.414e+00
1.783e+02	2.463e+00
1.801e+02	2.514e+00
1.837e+02	2.564e+00
1.858e+02	2.614e+00
1.878e+02	2.663e+00
1.894e+02	2.713e+00
1.905e+02	2.764e+00
1.921e+02	2.813e+00
1.947e+02	2.864e+00
1.976e+02	2.913e+00
2.002e+02	2.964e+00
2.025e+02	3.013e+00
2.044e+02	3.064e+00
2.065e+02	3.113e+00
2.083e+02	3.163e+00
2.098e+02	3.213e+00
2.114e+02	3.262e+00
2.128e+02	3.312e+00
2.154e+02	3.362e+00
2.172e+02	3.413e+00
2.193e+02	3.463e+00
2.207e+02	3.514e+00
2.215e+02	3.564e+00
2.227e+02	3.614e+00
2.243e+02	3.664e+00
2.259e+02	3.714e+00
2.280e+02	3.763e+00
2.303e+02	3.814e+00
2.319e+02	3.865e+00
2.331e+02	3.914e+00
2.354e+02	3.964e+00
2.379e+02	4.014e+00
2.398e+02	4.064e+00
2.415e+02	4.115e+00
2.429e+02	4.167e+00
2.443e+02	4.217e+00
2.467e+02	4.266e+00
2.486e+02	4.316e+00
2.506e+02	4.366e+00
2.533e+02	4.416e+00
2.546e+02	4.466e+00
2.555e+02	4.516e+00
2.570e+02	4.567e+00
2.582e+02	4.617e+00
2.595e+02	4.668e+00
2.613e+02	4.718e+00
2.638e+02	4.768e+00
2.646e+02	4.819e+00
2.658e+02	4.870e+00
2.672e+02	4.920e+00
2.689e+02	4.970e+00
2.706e+02	5.019e+00
2.723e+02	5.069e+00
2.739e+02	5.120e+00
2.756e+02	5.171e+00
2.766e+02	5.222e+00
2.793e+02	5.271e+00
2.810e+02	5.322e+00
2.825e+02	5.372e+00
2.842e+02	5.422e+00
2.866e+02	5.472e+00
2.877e+02	5.522e+00
2.889e+02	5.572e+00
2.906e+02	5.622e+00
2.918e+02	5.672e+00
2.941e+02	5.722e+00
2.967e+02	5.771e+00
2.980e+02	5.822e+00
3.000e+02	5.871e+00
3.014e+02	5.922e+00
3.019e+02	5.971e+00
3.035e+02	6.021e+00
3.046e+02	6.072e+00
3.058e+02	6.122e+00
3.082e+02	6.172e+00
3.093e+02	6.222e+00
3.104e+02	6.272e+00
3.117e+02	6.322e+00
3.131e+02	6.372e+00
3.142e+02	6.423e+00
3.153e+02	6.472e+00
3.171e+02	6.522e+00
3.186e+02	6.572e+00
3.200e+02	6.621e+00
3.211e+02	6.672e+00
3.221e+02	6.721e+00
3.238e+02	6.771e+00
3.251e+02	6.822e+00
3.257e+02	6.872e+00
3.270e+02	6.922e+00
3.287e+02	6.972e+00
3.301e+02	7.022e+00
3.308e+02	7.072e+00
3.322e+02	7.122e+00
3.335e+02	7.171e+00
3.348e+02	7.222e+00
3.361e+02	7.273e+00
3.375e+02	7.325e+00
3.382e+02	7.376e+00
3.392e+02	7.426e+00
3.407e+02	7.476e+00
3.418e+02	7.527e+00
3.431e+02	7.577e+00
3.446e+02	7.627e+00
3.455e+02	7.677e+00
3.471e+02	7.728e+00
3.481e+02	7.778e+00
3.489e+02	7.829e+00
3.497e+02	7.878e+00
3.509e+02	7.928e+00
3.520e+02	7.979e+00
3.532e+02	8.028e+00
3.537e+02	8.079e+00
3.550e+02	8.129e+00
3.560e+02	8.178e+00
