# Depth(nm)	Force(mN)
2.908e+00	1.008e-02
4.022e+00	2.252e-02
5.496e+00	3.507e-02
6.984e+00	4.815e-02
9.995e+00	6.053e-02
1.198e+01	7.443e-02
1.382e+01	8.701e-02
1.611e+01	9.989e-02
1.830e+01	1.126e-01
1.983e+01	1.252e-01
2.214e+01	1.376e-01
2.376e+01	1.501e-01
2.635e+01	1.625e-01
2.761e+01	1.749e-01
2.904e+01	1.876e-01
3.047e+01	2.000e-01
3.122e+01	2.126e-01
3.339e+01	2.250e-01
3.411e+01	2.375e-01
3.565e+01	2.507e-01
3.758e+01	2.632e-01
3.974e+01	2.759e-01
4.236e+01	2.885e-01
4.385e+01	3.012e-01
4.467e+01	3.136e-01
4.550e+01	3.262e-01
4.672e+01	3.387e-01
4.792e+01	3.513e-01
4.944e+01	3.643e-01
5.104e+01	3.768e-01
5.297e+01	3.894e-01
5.452e+01	4.021e-01
5.611e+01	4.150e-01
5.839e+01	4.275e-01
5.991e+01	4.400e-01
6.180e+01	4.525e-01
6.353e+01	4.650e-01
6.476e+01	4.775e-01
6.482e+01	4.902e-01
6.524e+01	5.026e-01
6.530e+01	5.155e-01
6.632e+01	5.279e-01
6.980e+01	5.405e-01
7.284e+01	5.530e-01
7.431e+01	5.656e-01
7.535e+01	5.784e-01
7.637e+01	5.910e-01
7.643e+01	6.037e-01
7.658e+01	6.163e-01
7.800e+01	6.286e-01
7.862e+01	6.412e-01
7.932e+01	6.536e-01
8.108e+01	6.665e-01
8.168e+01	6.793e-01
8.241e+01	6.918e-01
8.271e+01	7.043e-01
8.278e+01	7.168e-01
8.319e+01	7.293e-01
8.489e+01	7.418e-01
8.576e+01	7.543e-01
8.557e+01	7.670e-01
8.627e+01	7.794e-01
8.675e+01	7.918e-01
8.734e+01	8.043e-01
8.778e+01	8.167e-01
8.790e+01	8.294e-01
8.819e+01	8.418e-01
8.855e+01	8.543e-01
8.890e+01	8.669e-01
8.977e+01	8.794e-01
9.077e+01	8.918e-01
9.156e+01	9.043e-01
9.196e+01	9.169e-01
9.309e+01	9.295e-01
9.422e+01	9.419e-01
9.493e+01	9.543e-01
9.563e+01	9.668e-01
9.481e+01	9.794e-01
9.575e+01	9.921e-01
9.674e+01	1.004e+00
9.725e+01	1.017e+00
9.766e+01	1.030e+00
9.846e+01	1.043e+00
9.999e+01	1.055e+00
1.004e+02	1.068e+00
1.013e+02	1.080e+00
1.013e+02	1.093e+00
1.026e+02	1.105e+00
1.034e+02	1.118e+00
1.046e+02	1.130e+00
1.046e+02	1.142e+00
1.060e+02	1.155e+00
1.067e+02	1.168e+00
1.071e+02	1.180e+00
1.076e+02	1.193e+00
1.089e+02	1.205e+00
1.094e+02	1.218e+00
1.101e+02	1.230e+00
1.111e+02	1.243e+00
1.116e+02	1.250e+00
1.160e+02	1.250e+00
1.160e+02	1.229e+00
1.158e+02	1.208e+00
1.155e+02	1.188e+00
1.157e+02	1.167e+00
1.150e+02	1.147e+00
1.153e+02	1.127e+00
1.153e+02	1.106e+00
1.150e+02	1.086e+00
1.150e+02	1.065e+00
1.150e+02	1.045e+00
1.147e+02	1.024e+00
1.144e+02	1.004e+00
1.143e+02	9.835e-01
1.142e+02	9.632e-01
1.139e+02	9.428e-01
1.140e+02	9.226e-01
1.135e+02	9.019e-01
1.135e+02	8.815e-01
1.128e+02	8.613e-01
1.133e+02	8.411e-01
1.129e+02	8.207e-01
1.130e+02	8.000e-01
1.126e+02	7.791e-01
1.125e+02	7.590e-01
1.121e+02	7.386e-01
1.117e+02	7.184e-01
1.116e+02	6.983e-01
1.119e+02	6.780e-01
1.111e+02	6.578e-01
1.110e+02	6.375e-01
1.110e+02	6.169e-01
1.109e+02	5.967e-01
1.106e+02	5.760e-01
1.104e+02	5.558e-01
1.106e+02	5.354e-01
1.102e+02	5.151e-01
1.103e+02	4.947e-01
1.101e+02	4.740e-01
1.095e+02	4.538e-01
1.091e+02	4.334e-01
1.092e+02	4.130e-01
1.092e+02	3.927e-01
1.090e+02	3.721e-01
1.086e+02	3.516e-01
1.086e+02	3.311e-01
1.080e+02	3.109e-01
1.077e+02	2.906e-01
1.073e+02	2.702e-01
1.069e+02	2.499e-01
1.067e+02	2.291e-01
1.069e+02	2.083e-01
1.064e+02	1.877e-01
1.058e+02	1.676e-01
1.052e+02	1.473e-01
1.048e+02	1.269e-01
1.045e+02	1.240e-01
1.028e+02	1.240e-01
1.024e+02	1.039e-01
1.021e+02	8.358e-02
1.019e+02	6.335e-02
1.014e+02	4.247e-02
9.979e+01	2.209e-02
9.397e+01	1.878e-03
8.463e+01	0.000e+00
