# Depth(nm)	Force(mN)
3.669e+00	9.098e-03
6.086e+00	4.424e-02
1.073e+01	7.926e-02
1.473e+01	1.144e-01
1.804e+01	1.511e-01
2.135e+01	1.863e-01
2.434e+01	2.214e-01
2.803e+01	2.565e-01
3.190e+01	2.914e-01
3.627e+01	3.264e-01
3.914e+01	3.613e-01
4.239e+01	3.963e-01
4.606e+01	4.319e-01
5.082e+01	4.687e-01
5.523e+01	5.034e-01
5.830e+01	5.399e-01
6.061e+01	5.749e-01
6.308e+01	6.100e-01
6.553e+01	6.463e-01
6.511e+01	6.820e-01
6.873e+01	7.166e-01
7.054e+01	7.514e-01
7.260e+01	7.864e-01
7.583e+01	8.217e-01
7.891e+01	8.565e-01
8.273e+01	8.914e-01
8.625e+01	9.264e-01
8.783e+01	9.615e-01
8.951e+01	9.969e-01
9.304e+01	1.032e+00
9.755e+01	1.068e+00
9.888e+01	1.103e+00
9.975e+01	1.138e+00
1.009e+02	1.174e+00
1.017e+02	1.209e+00
1.030e+02	1.244e+00
1.049e+02	1.280e+00
1.062e+02	1.315e+00
1.079e+02	1.350e+00
1.090e+02	1.385e+00
1.099e+02	1.420e+00
1.115e+02	1.455e+00
1.126e+02	1.490e+00
1.141e+02	1.525e+00
1.155e+02	1.560e+00
1.174e+02	1.595e+00
1.186e+02	1.630e+00
1.203e+02	1.665e+00
1.222e+02	1.700e+00
1.244e+02	1.735e+00
1.258e+02	1.770e+00
1.267e+02	1.805e+00
1.273e+02	1.840e+00
1.280e+02	1.875e+00
1.288e+02	1.910e+00
1.306e+02	1.945e+00
1.318e+02	1.980e+00
1.329e+02	2.015e+00
1.338e+02	2.050e+00
1.356e+02	2.086e+00
1.376e+02	2.120e+00
1.384e+02	2.155e+00
1.393e+02	2.190e+00
1.410e+02	2.225e+00
1.433e+02	2.260e+00
1.446e+02	2.295e+00
1.458e+02	2.330e+00
1.470e+02	2.366e+00
1.484e+02	2.400e+00
1.510e+02	2.435e+00
1.530e+02	2.470e+00
1.536e+02	2.505e+00
1.547e+02	2.540e+00
1.553e+02	2.575e+00
1.566e+02	2.610e+00
1.586e+02	2.645e+00
1.600e+02	2.680e+00
1.609e+02	2.715e+00
1.619e+02	2.750e+00
1.630e+02	2.785e+00
