# Depth(nm)	Force(mN)
3.351e+00	9.996e-03
8.347e+00	5.912e-02
1.659e+01	1.092e-01
2.285e+01	1.605e-01
2.816e+01	2.110e-01
3.350e+01	2.612e-01
3.915e+01	3.117e-01
4.461e+01	3.616e-01
4.964e+01	4.114e-01
5.668e+01	4.636e-01
6.227e+01	5.138e-01
6.565e+01	5.658e-01
6.876e+01	6.163e-01
7.195e+01	6.662e-01
7.498e+01	7.161e-01
7.844e+01	7.660e-01
8.233e+01	8.170e-01
8.652e+01	8.665e-01
9.097e+01	9.162e-01
9.347e+01	9.662e-01
9.736e+01	1.016e+00
1.001e+02	1.067e+00
1.030e+02	1.117e+00
1.060e+02	1.167e+00
1.096e+02	1.216e+00
1.126e+02	1.266e+00
1.140e+02	1.316e+00
1.174e+02	1.366e+00
1.203e+02	1.416e+00
1.229e+02	1.466e+00
1.268e+02	1.516e+00
1.302e+02	1.567e+00
1.331e+02	1.617e+00
1.350e+02	1.667e+00
1.372e+02	1.717e+00
1.400e+02	1.768e+00
1.436e+02	1.818e+00
1.451e+02	1.868e+00
1.477e+02	1.917e+00
1.500e+02	1.967e+00
1.527e+02	2.018e+00
1.549e+02	2.068e+00
1.582e+02	2.118e+00
1.606e+02	2.168e+00
1.621e+02	2.219e+00
1.642e+02	2.270e+00
1.659e+02	2.320e+00
1.687e+02	2.370e+00
1.725e+02	2.420e+00
1.760e+02	2.470e+00
1.772e+02	2.520e+00
1.787e+02	2.570e+00
1.797e+02	2.619e+00
1.815e+02	2.668e+00
1.837e+02	2.719e+00
1.865e+02	2.769e+00
1.882e+02	2.819e+00
1.900e+02	2.869e+00
1.918e+02	2.918e+00
1.938e+02	2.968e+00
1.956e+02	3.018e+00
1.978e+02	3.068e+00
1.988e+02	3.119e+00
2.002e+02	3.169e+00
2.027e+02	3.219e+00
2.060e+02	3.269e+00
2.085e+02	3.320e+00
2.105e+02	3.369e+00
2.129e+02	3.419e+00
2.141e+02	3.470e+00
2.155e+02	3.520e+00
2.180e+02	3.570e+00
2.191e+02	3.620e+00
2.212e+02	3.671e+00
2.229e+02	3.721e+00
2.246e+02	3.771e+00
2.258e+02	3.822e+00
2.279e+02	3.872e+00
2.301e+02	3.923e+00
2.312e+02	3.973e+00
2.323e+02	4.023e+00
2.340e+02	4.074e+00
2.357e+02	4.124e+00
2.370e+02	4.176e+00
2.395e+02	4.226e+00
2.415e+02	4.276e+00
2.427e+02	4.327e+00
2.444e+02	4.377e+00
2.463e+02	4.427e+00
2.480e+02	4.478e+00
2.493e+02	4.528e+00
2.522e+02	4.578e+00
2.538e+02	4.629e+00
2.551e+02	4.680e+00
2.565e+02	4.730e+00
2.590e+02	4.780e+00
2.612e+02	4.831e+00
2.630e+02	4.881e+00
2.646e+02	4.931e+00
2.656e+02	4.982e+00
2.665e+02	5.032e+00
2.676e+02	5.082e+00
2.693e+02	5.133e+00
2.707e+02	5.184e+00
2.720e+02	5.235e+00
2.742e+02	5.284e+00
2.756e+02	5.333e+00
2.772e+02	5.383e+00
2.794e+02	5.435e+00
2.808e+02	5.484e+00
2.824e+02	5.534e+00
2.841e+02	5.583e+00
2.849e+02	5.634e+00
2.863e+02	5.683e+00
2.881e+02	5.733e+00
2.895e+02	5.783e+00
2.906e+02	5.833e+00
2.923e+02	5.883e+00
2.938e+02	5.932e+00
2.946e+02	5.983e+00
